objectid_1,objectid,crn,district,county,municipality,crash_year,crash_month,day_of_week,time_of_day,hour_of_day,illumination,weather,road_condition,collision_type,relation_to_road,work_zone_type,work_zone_loc,work_zone_ind,intersect_type,tcd_type,location_type,urban_rural,fatal_count,injury_count,person_count,total_units,sch_bus_ind,sch_zone_ind,latitude,longitude,arrival_tm,cons_zone_spd_lim,dispatch_tm,est_hrs_closed,lane_closed,ln_close_dir,ntfy_hiwy_maint,spec_juris_cd,tcd_func_cd,tfc_detour_ind,workers_pres,wz_close_detour,wz_flagger,wz_law_offcr_ind,wz_ln_closure,wz_moving,wz_other,wz_shlder_mdn,vehicle_count,automobile_count,motorcycle_count,bus_count,small_truck_count,heavy_truck_count,suv_count,van_count,bicycle_count,maj_inj_count,mod_inj_count,min_inj_count,tot_inj_count,unk_inj_deg_count,unk_inj_per_count,driver_count_16yr,driver_count_17yr,driver_count_18yr,driver_count_19yr,driver_count_20yr,driver_count_50_64yr,driver_count_65_74yr,driver_count_75plus,unbelted_occ_count,unb_death_count,unb_maj_inj_count,belted_death_count,belted_maj_inj_count,mcycle_death_count,mcycle_maj_inj_count,bicycle_death_count,bicycle_maj_inj_count,ped_count,ped_death_count,ped_maj_inj_count,max_severity_level,comm_veh_count,dec_lat,dec_long,rdwy_surf_type_cd,county_name
1274,14525,2017043883,6,67,67301,2017,4,1,910,9,1,1,0,4,1, , ,N,1,2,0,3,0,1,3,2,N,N,40 03:14.351,75 02:56.006,930, ,915, ,0, ,N, ,3, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0542,-75.0493, ,Philadelphia
1275,14530,2017052424,6,67,67301,2017,4,4,2040,20,3,1,0,3,6, , ,N,0,0,0,3,0,1,2,5,N,N,39 59:28.871,75 08:02.884,2053, ,2046, ,0, ,N, ,0, , , , , , , , , ,4,1,0,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0,39.9914,-75.1341, ,Philadelphia
1276,14532,2017052434,6,67,67301,2017,4,5,600,6,1,1,0,4,1, , ,N,1,2,0,3,0,2,3,2,N, ,40 01:51.218,75 05:34.900,609, ,606,1,1,1, , ,2,N, , , , , , , , ,2,1,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,40.0309,-75.093, ,Philadelphia
1277,14542,2017062070,6,67,67301,2017,6,5,1747,17,1,1,0,1,1, , ,N,0,0,0,3,0,2,4,4,N,N,39 53:56.372,75 10:41.648,1806, ,1754,3,2,1, , ,0,N, , , , , , , , ,4,3,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,39.899,-75.1782, ,Philadelphia
1278,14545,2017060626,6,67,67301,2017,5,2,1525,15,1,1,0,1,1, , ,N,1,2,0,3,0,3,5,3,N,N,40 01:42.391,75 09:12.945,1530, ,1530, ,0, ,N, ,3, , , , , , , , , ,3,3,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,40.0284,-75.1536, ,Philadelphia
1279,14558,2017008749,6,67,67301,2017,1,2,2325,23,3,2,1,1,1, , ,N,2,2,0,3,0,1,2,3,N,N,40 01:41.959,75 06:27.666,2333, ,2331, ,0, ,N, ,3, , , , , , , , , ,3,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0283,-75.1077, ,Philadelphia
1280,14571,2017041330,6,67,67301,2017,4,5,2000,20,3,1,0,4,1, , ,N,1,3,0,3,0,2,3,3,N,N,39 56:29.570,75 09:49.531,2025, ,2010,2,2,1,N, ,3,Y, , , , , , , , ,3,2,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,39.9415,-75.1638, ,Philadelphia
1281,14578,2017041329,6,67,67301,2017,4,2,1734,17,1,1,0,8,1, , ,N,2,3,0,3,0,1,2,2,N,Y,40 07:14.437,75 00:37.681,1742, ,1738, ,0, ,N, ,3, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,40.1207,-75.0105, ,Philadelphia
1282,14581,2017040497,6,67,67301,2017,3,4,849,8,1,1,0,1,1, , ,N,0,0,0,3,0,0,2,2,N,N,40 01:12.717,75 02:38.433,918, ,853, ,0, , , ,0, , , , , , , , , ,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0202,-75.044, ,Philadelphia
1283,14592,2017052988,6,67,67301,2017,4,5,1131,11,1,1,0,1,1, , ,N,0,0,0,3,0,1,2,2,N,N,40 00:05.002,75 11:40.651,1146, ,1132,1,1,4, , ,0,N, , , , , , , , ,2,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,40.0014,-75.1946, ,Philadelphia
1284,14598,2017012412,6,67,67301,2017,1,2,1144,11,1,2,1,7,2, , ,N,0,0,0,3,0,1,1,1,N,N,39 53:17.502,75 13:00.868,1151, ,1144, ,0, , , ,0, , , , , , , , , ,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,39.8882,-75.2169, ,Philadelphia
1285,14602,2017022034,6,67,67301,2017,2,2,1431,14,1,1,0,5,1, , ,N,0,0,0,3,0,1,2,2,N,N,39 55:55.927,75 11:59.805,1447, ,1431,2,2,4, , ,0,N, , , , , , , , ,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,39.9322,-75.1999, ,Philadelphia
1286,14604,2017013998,6,67,67301,2017,1,4,923,9,1,2,1,1,1, , ,N,0,0,0,3,0,1,2,2,N,N,40 00:54.463,75 12:27.076,927, ,924, ,0, ,N, ,0, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,40.0151,-75.2075, ,Philadelphia
1287,14632,2017052242,6,67,67301,2017,4,2,2105,21,3,1,0,1,1, , ,N,1,2,0,3,0,2,2,2,N, ,39 59:35.083,75 08:52.393,2105, ,2105, ,0, , , ,3, , , , , , , , , ,2,1,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,4,0,39.9931,-75.1479, ,Philadelphia
1288,14640,2017060747,6,67,67301,2017,5,5,1337,13,1,1,0,4,1, , ,N,1,3,0,3,0,0,2,2,N,N,40 04:02.287,75 03:33.217,1341, ,1337, ,0, ,N, ,3, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0673,-75.0592, ,Philadelphia
1289,14644,2017014142,6,67,67301,2017,1,4,1641,16,1,1,0,1,1, , ,N,0,8,0,3,0,1,2,2,N,N,39 57:32.251,75 10:17.456,1714, ,1714,1,2,3, , ,3,N, , , , , , , , ,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39.959,-75.1715, ,Philadelphia
1290,14649,2017009711,6,67,67301,2017,1,4,952,9,1,1,0,1,1, , ,N,0,0,0,3,0,1,2,2,N,N,40 00:25.334,75 11:59.206,1052, ,1052, ,0, , , ,0, , , , , , , , , ,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.007,-75.1998, ,Philadelphia
1291,14655,2017020754,6,67,67301,2017,2,3,1259,12,1,1,0,5,1, , ,N,0,0,0,3,2,3,6,4,N,N,40 06:18.735,74 59:36.274,1305, ,1300,3,2,4,N,0,0,Y, , , , , , , , ,3,2,0,0,0,0,0,1,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,40.1052,-74.9934,2,Philadelphia
1292,14658,2017033139,6,67,67301,2017,2,5,2358,23,3,1,0,4,1, , ,N,0,0,0,3,0,2,3,2,N, ,40 04:55.408,75 10:43.957,3, ,0, ,0, , , ,0, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,40.0821,-75.1789, ,Philadelphia
1293,14665,2017041236,6,67,67301,2017,4,5,1045,10,1,2,1,4,1, , ,N,0,0,7,3,0,0,4,2,N,N,39 55:20.402,75 11:12.114,1050, ,1050, ,0, ,N, ,0, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9223,-75.1867, ,Philadelphia
1294,14668,2017040503,6,67,67301,2017,3,6,909,9,1,2,1,1,1, , ,N,0,0,0,3,0,0,2,2,N,N,39 56:22.672,75 08:37.422,911, ,910,2,1,2, , ,0,N, , , , , , , , ,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39.9396,-75.1437, ,Philadelphia
1295,14705,2017014104,6,67,67301,2017,1,5,2259,22,3,1,0,1,1, , ,N,1,2,0,3,0,1,2,2,N,N,40 00:44.009,75 09:01.745,0, ,2313, ,0, , , ,3, , , , , , , , , ,2,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,40.0122,-75.1505, ,Philadelphia
1296,14718,2017021632,6,67,67301,2017,2,3,9999,99,3,1,0,1,1, , ,N,2,4,0,3,0,1,2,2,N, ,39 53:30.990,75 14:30.862,1930, ,1900, ,0, , , ,3, , , , , , , , , ,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39.8919,-75.2419, ,Philadelphia
1297,14720,2017037346,6,67,67301,2017,3,4,906,9,1,4,3,1,1, , ,N,1,3,0,3,0,1,2,2,N,N,39 58:27.212,75 13:34.880,1040, ,1023, ,0, ,N, ,3, , , , , , , , , ,2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,39.9743,-75.2264, ,Philadelphia
1298,14737,2017052290,6,67,67301,2017,4,7,1530,15,1,1,0,7,4, , ,N,0,0,0,3,0,1,1,1,N,N,39 57:18.079,75 13:40.609,1531, ,1530, ,0, ,N, ,0, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,39.955,-75.2279, ,Philadelphia
1299,14746,2017019024,6,67,67301,2017,1,1,227,2,3,1,0,1,1, , ,N,0,0,0,3,0,0,2,2,N,N,40 00:50.891,75 07:40.212,240, ,240, ,0, ,N, ,0, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,40.0141,-75.1278, ,Philadelphia
1300,14749,2017013964,6,67,67301,2017,1,4,1235,12,1,1,0,4,1, , ,N,1,2,0,3,0,0,2,2,N,N,40 03:42.886,75 09:47.382,1245, ,1239, ,0, , , ,3, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,40.0619,-75.1632, ,Philadelphia
1301,14752,2017010978,6,67,67301,2017,1,4,1401,14,1,1,0,4,7,2,4,Y,1,2,0,3,0,1,2,2,N,N,40 00:16.936,75 09:08.069,1404,90,1401,9,1,2,N, ,3,N,U, , ,N, , , , ,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,40.0047,-75.1521, ,Philadelphia
1302,14756,2017033135,6,67,67301,2017,2,3,2242,22,3,1,0,4,1, , ,N,1,0,0,3,0,2,2,2,N, ,40 04:26.082,75 04:39.292,2345, ,2342, ,0, , , ,0, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,40.0739,-75.0776, ,Philadelphia
1303,14764,2017043855,6,67,67301,2017,4,6,1804,18,1,1,0,4,1, , ,N,1,2,0,3,0,2,4,2,N,N,39 55:04.447,75 10:45.458,1810, ,1807, ,0, ,N, ,3, , , , , , , , , ,2,0,0,0,0,0,2,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39.9179,-75.1793, ,Philadelphia
1304,14772,2017020091,6,67,67301,2017,2,7,1606,16,1,1,0,4,1, , ,N,1,2,0,3,0,2,4,2,N,N,40 00:14.047,75 08:57.044,1607, ,1606,1,1,3,N, ,3,Y, , , , , , , , ,2,0,0,0,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0039,-75.1492, ,Philadelphia
1305,14773,2017021543,6,67,67301,2017,2,6,2025,20,3,1,0,5,1, , ,N,0,0,0,3,0,1,2,2,N,N,39 54:17.148,75 10:05.864,2035, ,2030,1,1,1,N, ,0,N, , , , , , , , ,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,39.9048,-75.1683, ,Philadelphia
1306,14775,2017021600,6,67,67301,2017,2,4,1800,18,3,1,0,1,1, , ,N,1,0,0,3,0,1,7,3,N,N,40 00:41.869,75 09:46.863,1813, ,1802,2,2,6,N, ,0,Y, , , , , , , , ,3,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,40.0116,-75.163, ,Philadelphia
1307,14806,2017037436,6,67,67301,2017,3,3,1902,19,1,1,0,1,1, , ,N,0,0,0,3,0,1,2,2,N, ,40 03:34.482,75 01:04.124,1906, ,1902,1,1,4, , ,0,Y, , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0596,-75.0178, ,Philadelphia
1308,14818,2017043901,6,67,67301,2017,4,2,1255,12,1,1,0,4,1, , ,N,1,0,0,3,0,1,7,2,N,N,39 58:13.918,75 08:12.469,1310, ,1306, ,0, ,N, ,0, , , , , , , , , ,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39.9705,-75.1368, ,Philadelphia
1309,14819,2017052091,6,67,67301,2017,3,1,1555,15,1,1,0,4,1, , ,N,1,2,0,3,0,0,3,2,N,N,40 03:34.337,75 09:55.640,1557, ,1555, ,0, ,N, ,3, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0595,-75.1655, ,Philadelphia
1310,14825,2017060722,6,67,67301,2017,5,1,2040,20,3,1,0,8,1, , ,N,1,2,0,3,0,1,2,2,N,N,39 55:20.608,75 11:12.911,2055, ,2050, ,0, ,N, ,3, , , , , , , , , ,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,39.9223,-75.1871, ,Philadelphia
1311,14829,2017058336,6,67,67301,2017,5,7,1940,19,4,2,1,4,1, , ,N,1,2,0,3,0,2,4,2,N,N,40 02:55.939,75 04:26.025,1950, ,1943, ,0, ,N, ,3, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0489,-75.0739, ,Philadelphia
1312,14836,2017068030,6,67,67301,2017,6,6,1645,16,1,1,0,5,1, , ,N,0,0,0,3,0,1,4,3,N,N,40 00:08.500,75 10:17.400,1740, ,1736,2,2,4,N, ,0,Y, , , , , , , , ,3,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0024,-75.1715, ,Philadelphia
1313,14855,2017028807,6,67,67301,2017,2,2,1625,16,1,8,0,5,1, , ,N,1,2,0,3,0,1,2,2,N,N,40 02:03.403,75 04:28.523,1640, ,1630, ,0, ,N, ,3, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,40.0343,-75.0746, ,Philadelphia
1314,14880,2017060676,6,67,67301,2017,5,7,1250,12,1,1,0,7,4, , ,N,0,0,0,3,0,0,1,1,N,N,40 05:03.472,75 13:18.465,1315, ,1256,2,1,3,N, ,0,Y, , , , , , , , ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0843,-75.2218, ,Philadelphia
1315,16362,2017021489,6,67,67301,2017,2,7,1835,18,3,1,0,8,1, , ,N,2,2,0,3,0,1,4,3,N,N,39 57:34.816,75 14:50.653,1840, ,1837, ,0, ,N, ,3, , , , , , , , , ,2,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,8,0,39.9597,-75.2474, ,Philadelphia
1316,16366,2017021498,6,67,67301,2017,2,4,1700,17,4,1,0,8,1, , ,N,1,3,0,3,0,1,2,2,N, ,39 58:33.970,75 10:53.295,1957, ,9999, ,0, , , ,3, , , , , , , , , ,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0,39.9761,-75.1815, ,Philadelphia
1317,16371,2017055948,6,67,67301,2017,5,3,31,0,3,1,0,7,3,1,8,Y,0,0,0,3,0,0,1,1,N,N,39 59:55.583,75 04:50.677,40,45,32, ,0, , , ,0, ,N,N,N,N,N,N,N,Y,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9988,-75.0807, ,Philadelphia
1318,16379,2017052278,6,67,67301,2017,4,1,2334,23,3,1,0,4,1, , ,N,1,2,0,3,0,1,5,2,N,N,39 58:06.999,75 13:14.343,2338, ,2336,2,1,2,N, ,3,N, , , , , , , , ,2,1,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,39.9686,-75.2207, ,Philadelphia
1319,16414,2017035607,6,67,67301,2017,3,6,9999,99,1,2,4,1,1, , ,N,0,0,0,3,0,1,4,3,N,N,40 00:38.080,75 08:09.841,1253, ,1247, ,0, , , ,0, , , , , , , , , ,3,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0106,-75.1361, ,Philadelphia
1320,16432,2017010626,6,67,67301,2017,1,5,9999,99,4,1,0,4,1, , ,N,1,2,0,3,0,1,3,2,N,N,39 53:50.638,75 15:08.040,1625, ,1614,1,1,3,N, ,3,N, , , , , , , , ,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,39.8974,-75.2522, ,Philadelphia
1321,16433,2017013312,6,67,67301,2017,1,3,756,7,1,1,1,1,1, , ,N,0,0,0,3,0,0,2,2,N,N,39 57:47.997,75 11:02.437,818, ,759, ,0, , , ,0, , , , , , , , , ,2,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,39.9633,-75.184, ,Philadelphia
1322,16439,2017014100,6,67,67301,2017,1,2,925,9,1,1,0,1,1, , ,N,1,2,0,3,0,2,3,2,N,N,40 07:44.528,75 01:30.881,940, ,930, ,0, ,N, ,3, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.129,-75.0252, ,Philadelphia
1323,16443,2017007889,6,67,67301,2017,1,4,711,7,1,2,1,1,1, , ,N,0,0,0,3,0,0,6,3,N,N,40 00:39.023,75 07:15.808,711, ,711,3,1,2,N, ,0,N, , , , , , , , ,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0108,-75.1211, ,Philadelphia
1324,16445,2017017686,6,67,67301,2017,2,1,51,0,3,1,0,7,4, , ,N,0,0,0,3,0,0,2,1,N,N,40 03:17.000,74 59:07.280,56, ,52,3,2,2, , ,0,Y, , , , , , , , ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0547,-74.9854, ,Philadelphia
1325,16446,2017037386,6,67,67301,2017,3,4,2259,22,3,1,0,8,1, , ,N,1,2,0,3,0,1,2,2,N,N,39 56:43.964,75 09:11.484,2339, ,2327, ,0, ,N, ,3, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,39.9455,-75.1532, ,Philadelphia
1326,16467,2017051045,6,67,67301,2017,5,1,1155,11,1,1,0,1,1, , ,N,0,0,0,3,0,1,2,2,N,N,39 58:37.638,75 11:56.013,1206, ,1157, ,0, , , ,0, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,39.9771,-75.1989, ,Philadelphia
1327,16475,2017063741,6,67,67301,2017,6,3,1848,18,1,1,0,4,1, , ,N,0,0,0,3,0,0,2,2,N,N,39 57:55.578,75 08:12.217,1902, ,1849,1,1,1, , ,0,N, , , , , , , , ,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9654,-75.1367, ,Philadelphia
1328,16492,2017035436,6,67,67301,2017,3,2,1032,10,1,2,1,1,1, , ,N,0,0,0,3,0,0,2,2,N,N,40 01:58.648,75 01:14.998,1032, ,1032,2,1,2, , ,0,N, , , , , , , , ,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40.033,-75.0208, ,Philadelphia
1329,16525,2017052180,6,67,67301,2017,4,2,1521,15,1,1,0,8,1, , ,N,3,2,0,3,0,1,2,2,N,N,40 00:39.388,75 09:52.725,1523, ,1523,9,1,3, , ,3,Y, , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,40.0109,-75.1645, ,Philadelphia
1330,16531,2017010603,6,67,67301,2017,1,7,845,8,1,4,3,4,1, , ,N,1,3,0,3,0,2,4,3,N,N,40 03:05.814,75 04:55.685,900, ,854, ,0, ,N, ,3, , , , , , , , , ,3,2,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0516,-75.0821, ,Philadelphia
1331,16536,2017035611,6,67,67301,2017,3,4,1629,16,1,1,0,4,1, , ,N,2,3,0,3,0,4,5,2,N,N,39 56:32.400,75 12:47.800,1751, ,1751, ,0, ,N, ,3, , , , , , , , , ,2,1,0,0,0,0,1,0,0,0,0,0,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,39.9423,-75.2133, ,Philadelphia
1332,16539,2017041278,6,67,67301,2017,4,1,148,1,3,1,0,1,1, , ,N,1,2,0,3,0,2,4,3,N, ,40 05:23.607,74 59:03.265,152, ,150,1,1,1, , ,3,N, , , , , , , , ,3,1,0,0,0,0,2,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0899,-74.9842, ,Philadelphia
1333,17255,2017007816,6,67,67301,2017,1,2,1235,12,1,2,1,2,1, , ,N,0,0,0,3,0,1,2,2,N,N,40 03:10.570,75 10:30.320,1315, ,1311, ,0, ,N, ,0, , , , , , , , , ,2,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,40.0529,-75.1751, ,Philadelphia
1334,17262,2017038983,6,67,67301,2017,4,6,1521,15,1,1,0,1,1, , ,N,1,2,0,3,0,1,3,2,N,N,39 57:18.553,75 11:53.991,1528, ,1526,1,2,3,N, ,3,N, , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39.9552,-75.1983, ,Philadelphia
1335,17287,2017060757,6,67,67301,2017,5,5,1708,17,1,1,0,1,1, , ,N,3,2,6,3,0,1,2,2,N,N,40 01:34.835,75 05:50.923,1728, ,1708, ,0, , , ,3, , , , , , , , , ,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,40.0263,-75.0975, ,Philadelphia
1336,17291,2017055552,6,67,67301,2017,4,7,2245,22,3,1,0,4,1, , ,N,1,3,0,3,0,0,3,2,N,N,39 56:56.614,75 09:20.265,2307, ,2305, ,0, ,N, ,3, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9491,-75.1556, ,Philadelphia
1337,17308,2017032764,6,67,67301,2017,3,7,2210,22,3,1,0,5,1, , ,N,0,0,0,3,0,1,3,2,N,N,39 58:14.233,75 11:34.540,2223, ,2217,1,1,4, , ,0,N, , , , , , , , ,2,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,39.969,-75.1918, ,Philadelphia
1338,17328,2017058216,6,67,67301,2017,4,1,1323,13,1,1,0,8,1, , ,N,0,0,6,3,1,0,2,2,N,N,40 01:44.000,75 06:26.600,1330, ,1324,3,1,2, ,0,0,Y, , , , , , , , ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,40.0291,-75.1068,2,Philadelphia
