ObjectId,Crash ID,Primary Road,Intersecting Road,Crash Date,Day,Month,Year,Hour,Weekday,Crash Type Code,Highway Classification Code,Community Code,Jurisdiction Code,Lane Departure Type Code,Surface Type,Road Condition,Weather Condition,Lighting Condition,Speed Limit,Lanes,Units,Occupants,Most Severe Injury,Fatal Injuries,Suspected Serious Injuries,Suspected Minor Injuries,Possible Injuries,Property Damage Only,Secondary Crash,Traffic Control,Red Light Run,Hit and Run,Alcohol,Drugs,Unbelted Person,Work Zone,Speeding Driver,Distracted Driver,Driveway,Pedestrian,Elderly Driver,Young Driver,Commercial Vehicle,Emergency Vehicles,Train,School Bus,Motorcycle,Bicycle,Deer,Longitude,Latitude,geom,geog,x,y
2991,1211504,MCNICHOLS,STANSBURY,2017-11-18,18,11,2017,1,7,3,9,,2,0,,2,4,4,25,6,4,3,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.18331,42.41655,"{
  ""coordinates"": [
    -8.318331425500000e+01,
    4.241655528200000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.183314255,
    42.416555282
  ],
  ""type"": ""Point""
}",-83.183314255,42.416555282
2992,1210760,M-39,FENKELL,2017-11-18,18,11,2017,3,7,1,3,,1,1,,2,4,4,55,3,1,1,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.21838,42.40057,"{
  ""coordinates"": [
    -8.321838086699999e+01,
    4.240057147700000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.218380867,
    42.400571477
  ],
  ""type"": ""Point""
}",-83.218380867,42.400571477
2993,1210790,W I 96,GRAND RIVER,2017-11-18,18,11,2017,14,7,97,1,,1,0,,2,4,1,70,4,2,1,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.17442,42.38418,"{
  ""coordinates"": [
    -8.317441817299991e+01,
    4.238418254100000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.174418173,
    42.384182541
  ],
  ""type"": ""Point""
}",-83.1744181729999,42.384182541
2994,1211507,SCHAEFER,MCNICHOLS,2017-11-18,18,11,2017,15,7,5,9,,4,0,,2,4,4,0,2,2,4,4,0,0,0,3,false,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.1798,42.4166,"{
  ""coordinates"": [
    -8.317980177000000e+01,
    4.241659703200000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.17980177,
    42.416597032
  ],
  ""type"": ""Point""
}",-83.17980177,42.416597032
2995,1213321,S I 75,MILWAUKEE,2017-11-18,18,11,2017,18,7,5,1,,1,0,,2,4,4,70,4,2,3,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.05997,42.37383,"{
  ""coordinates"": [
    -8.305996945100000e+01,
    4.237382840900010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.059969451,
    42.373828409
  ],
  ""type"": ""Point""
}",-83.059969451,42.3738284090001
2996,1210683,I-75,6 MILE,2017-11-18,18,11,2017,0,7,8,1,,1,0,,2,4,4,70,4,2,6,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.08444,42.41447,"{
  ""coordinates"": [
    -8.308444281899990e+01,
    4.241447614300010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.084442819,
    42.414476143
  ],
  ""type"": ""Point""
}",-83.0844428189999,42.4144761430001
2997,1259021,MACK,S I 75 SERVICE DRIVE,2017-11-18,18,11,2017,22,7,98,9,,4,0,,2,1,4,30,2,2,4,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.04835,42.35102,"{
  ""coordinates"": [
    -8.304834774999991e+01,
    4.235102091800010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.04834775,
    42.351020918
  ],
  ""type"": ""Point""
}",-83.0483477499999,42.3510209180001
2998,1210818,I-94,LONYO,2017-11-18,18,11,2017,3,7,1,1,,1,1,,2,4,4,55,3,1,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.14322,42.33154,"{
  ""coordinates"": [
    -8.314321711100000e+01,
    4.233153476800000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.143217111,
    42.331534768
  ],
  ""type"": ""Point""
}",-83.143217111,42.331534768
2999,1219783,S/B I-75,MACK,2017-11-18,18,11,2017,18,7,5,1,,1,0,,2,4,4,70,3,2,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.04801,42.35099,"{
  ""coordinates"": [
    -8.304801535699990e+01,
    4.235098536300010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.048015357,
    42.350985363
  ],
  ""type"": ""Point""
}",-83.0480153569999,42.3509853630001
3000,1210691,I-75,MICHIGAN,2017-11-18,18,11,2017,1,7,98,1,,1,0,,2,4,4,55,2,2,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.08639,42.32869,"{
  ""coordinates"": [
    -8.308638706900000e+01,
    4.232868618600000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.086387069,
    42.328686186
  ],
  ""type"": ""Point""
}",-83.086387069,42.328686186
3001,1211486,MCNICHOLS,2ND,2017-11-18,18,11,2017,5,7,5,9,,4,0,,2,2,4,30,2,2,2,4,0,0,0,1,false,,false,false,true,false,false,,,,,,false,true,false,,,false,false,false,false,false,-83.10953,42.41771,"{
  ""coordinates"": [
    -8.310952533800000e+01,
    4.241770586300000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.109525338,
    42.417705863
  ],
  ""type"": ""Point""
}",-83.109525338,42.417705863
3002,1210792,RAMP 216F,RAMP 216K,2017-11-18,18,11,2017,5,7,1,1,,1,1,,2,2,4,55,1,1,3,4,0,0,0,1,false,,false,false,true,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.06001,42.368,"{
  ""coordinates"": [
    -8.306000393200000e+01,
    4.236800264600000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.060003932,
    42.368002646
  ],
  ""type"": ""Point""
}",-83.060003932,42.368002646
3003,1211012,S I 75,RAMP 031C,2017-11-18,18,11,2017,22,7,8,1,,1,0,,2,4,4,25,2,2,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.11572,42.30301,"{
  ""coordinates"": [
    -8.311571562099989e+01,
    4.230301183000010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.115715621,
    42.30301183
  ],
  ""type"": ""Point""
}",-83.1157156209999,42.3030118300001
3004,1211349,CADIEUX,I 94/CADIEUX RAMP,2017-11-18,18,11,2017,3,7,4,1,,4,0,,2,4,4,35,4,2,2,5,0,0,0,0,true,,true,true,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-82.937,42.41702,"{
  ""coordinates"": [
    -8.293700400400000e+01,
    4.241701496600010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -82.937004004,
    42.417014966
  ],
  ""type"": ""Point""
}",-82.937004004,42.4170149660001
3005,1211501,MEYERS,6 MILE,2017-11-18,18,11,2017,20,7,4,9,,4,0,,2,4,4,30,2,2,4,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.17011,42.41659,"{
  ""coordinates"": [
    -8.317010950400000e+01,
    4.241659140000010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.170109504,
    42.4165914
  ],
  ""type"": ""Point""
}",-83.170109504,42.4165914000001
3006,1210611,I-75,VERNOR,2017-11-18,18,11,2017,17,7,8,1,,1,0,,2,2,1,55,4,2,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.08329,42.32465,"{
  ""coordinates"": [
    -8.308328749400000e+01,
    4.232464658000000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.083287494,
    42.32464658
  ],
  ""type"": ""Point""
}",-83.083287494,42.32464658
3007,1210822,I-94,TARNOW,2017-11-18,18,11,2017,4,7,1,9,,4,1,,2,4,4,55,3,1,1,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.13743,42.33229,"{
  ""coordinates"": [
    -8.313742881099989e+01,
    4.233228633300010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.137428811,
    42.332286333
  ],
  ""type"": ""Point""
}",-83.1374288109999,42.3322863330001
3008,1210699,I-94,HELEN,2017-11-18,18,11,2017,3,7,1,9,,4,1,,2,4,4,55,3,1,1,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.02946,42.38325,"{
  ""coordinates"": [
    -8.302945343300000e+01,
    4.238325227100010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.029453433,
    42.383252271
  ],
  ""type"": ""Point""
}",-83.029453433,42.3832522710001
3009,1210913,MEYERS,MCNICHOLS,2017-11-18,18,11,2017,20,7,5,9,,4,0,,2,4,4,40,2,2,4,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.17013,42.41668,"{
  ""coordinates"": [
    -8.317012554199989e+01,
    4.241667748000000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.170125542,
    42.41667748
  ],
  ""type"": ""Point""
}",-83.1701255419999,42.41667748
3010,1210948,N I 75,MEADE,2017-11-18,18,11,2017,20,7,5,1,,1,0,,2,4,4,55,3,2,2,4,0,0,0,1,false,,false,false,true,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.07526,42.40615,"{
  ""coordinates"": [
    -8.307525819900000e+01,
    4.240614752000000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.075258199,
    42.40614752
  ],
  ""type"": ""Point""
}",-83.075258199,42.40614752
3011,1215319,E/B I-94,MT ELLIOTT,2017-11-18,18,11,2017,1,7,1,1,,1,1,,2,4,5,55,3,1,1,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.03619,42.37802,"{
  ""coordinates"": [
    -8.303619104500000e+01,
    4.237802023600010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.036191045,
    42.378020236
  ],
  ""type"": ""Point""
}",-83.036191045,42.3780202360001
3012,1210684,M-39,LYNDON,2017-11-18,18,11,2017,0,7,1,3,,1,1,,2,4,4,55,3,1,1,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.21811,42.39445,"{
  ""coordinates"": [
    -8.321810623999990e+01,
    4.239444909600010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.21810624,
    42.394449096
  ],
  ""type"": ""Point""
}",-83.2181062399999,42.3944490960001
3013,1210629,S/B M-10,MICHIGAN,2017-11-18,18,11,2017,22,7,1,3,,1,1,,2,4,4,55,3,1,1,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.06177,42.33144,"{
  ""coordinates"": [
    -8.306176670500000e+01,
    4.233143886500010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.061766705,
    42.331438865
  ],
  ""type"": ""Point""
}",-83.061766705,42.3314388650001
3014,1211467,WYOMING,MARGARETA,2017-11-18,18,11,2017,16,7,3,9,,4,0,,2,4,3,0,2,2,3,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.16084,42.42778,"{
  ""coordinates"": [
    -8.316084314800000e+01,
    4.242777595800000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.160843148,
    42.427775958
  ],
  ""type"": ""Point""
}",-83.160843148,42.427775958
3015,1211017,SPRINGWELLS,GARTNER,2017-11-18,18,11,2017,21,7,5,9,,4,0,,2,4,4,25,2,2,3,3,0,0,1,0,false,,false,false,true,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.12511,42.30853,"{
  ""coordinates"": [
    -8.312511669600001e+01,
    4.230853378800000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.125116696,
    42.308533788
  ],
  ""type"": ""Point""
}",-83.125116696,42.308533788
3016,1210789,E/B I 94,VAN DYKE,2017-11-18,18,11,2017,10,7,1,1,,1,1,,2,2,1,55,3,1,1,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.0219,42.38565,"{
  ""coordinates"": [
    -8.302190358300000e+01,
    4.238565104100010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.021903583,
    42.385651041
  ],
  ""type"": ""Point""
}",-83.021903583,42.3856510410001
3017,1211309,7 MILE,TELEGRAPH,2017-11-18,18,11,2017,17,7,97,2,,2,0,,2,2,4,45,5,2,1,4,0,0,0,1,false,,false,false,true,false,false,,,,,,true,false,false,,,false,false,false,false,false,-83.27798,42.42893,"{
  ""coordinates"": [
    -8.327798705899990e+01,
    4.242893328700010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.277987059,
    42.428933287
  ],
  ""type"": ""Point""
}",-83.2779870589999,42.4289332870001
3018,1211495,7 MILE,N M 10,2017-11-18,18,11,2017,17,7,1,9,,2,0,,2,4,4,30,2,1,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,true,false,,,false,false,false,false,false,-83.187,42.43084,"{
  ""coordinates"": [
    -8.318700512600000e+01,
    4.243083513200000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.187005126,
    42.430835132
  ],
  ""type"": ""Point""
}",-83.187005126,42.430835132
3019,1211306,WESTMORELAND,MCNICHOLS,2017-11-18,18,11,2017,20,7,10,9,,,3,,2,4,4,25,2,2,1,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.23606,42.41549,"{
  ""coordinates"": [
    -8.323605772699990e+01,
    4.241548358800000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.236057727,
    42.415483588
  ],
  ""type"": ""Point""
}",-83.2360577269999,42.415483588
3020,1210701,I-94,M-10,2017-11-18,18,11,2017,4,7,1,1,,1,1,,2,4,4,55,3,1,1,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.08036,42.35676,"{
  ""coordinates"": [
    -8.308035984199999e+01,
    4.235675747900010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.080359842,
    42.356757479
  ],
  ""type"": ""Point""
}",-83.080359842,42.3567574790001
3021,1210725,I-94,MT ELLIOT,2017-11-18,18,11,2017,13,7,8,1,,1,0,,2,4,1,55,3,2,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.03323,42.37978,"{
  ""coordinates"": [
    -8.303323134700000e+01,
    4.237977910500010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.033231347,
    42.379779105
  ],
  ""type"": ""Point""
}",-83.033231347,42.3797791050001
3022,1220711,CHALMERS,FAIRCREST,2017-11-18,18,11,2017,3,7,4,9,,4,0,,2,4,4,25,2,2,1,5,0,0,0,0,true,,false,false,true,false,false,,,,,,false,true,false,,,false,false,false,false,false,-82.9752,42.43185,"{
  ""coordinates"": [
    -8.297519804699991e+01,
    4.243185055600000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -82.975198047,
    42.431850556
  ],
  ""type"": ""Point""
}",-82.9751980469999,42.431850556
3023,1215318,E I 96,RAMP 143B,2017-11-18,18,11,2017,14,7,1,1,,1,1,,2,4,1,55,3,1,1,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.10657,42.35423,"{
  ""coordinates"": [
    -8.310656664699999e+01,
    4.235422958300010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.106566647,
    42.354229583
  ],
  ""type"": ""Point""
}",-83.106566647,42.3542295830001
3024,1210609,N I 75,WARREN,2017-11-18,18,11,2017,12,7,5,1,,1,0,,2,4,1,70,3,3,3,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.05489,42.36201,"{
  ""coordinates"": [
    -8.305489213600001e+01,
    4.236200799900010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.054892136,
    42.362007999
  ],
  ""type"": ""Point""
}",-83.054892136,42.3620079990001
3025,1210886,S I 75,ROSA PARKS,2017-11-18,18,11,2017,12,7,5,1,,1,0,,2,4,1,55,5,2,2,3,0,0,1,0,false,,false,false,true,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.07285,42.33353,"{
  ""coordinates"": [
    -8.307285436500000e+01,
    4.233352938500010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.072854365,
    42.333529385
  ],
  ""type"": ""Point""
}",-83.072854365,42.3335293850001
3026,1211488,MCNICHOLS,FAIRFIELD,2017-11-18,18,11,2017,17,7,5,9,,4,0,,2,4,4,0,2,3,1,5,0,0,0,0,true,,false,false,true,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.1353,42.41723,"{
  ""coordinates"": [
    -8.313530248799999e+01,
    4.241723203100000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.135302488,
    42.417232031
  ],
  ""type"": ""Point""
}",-83.135302488,42.417232031
3027,1210907,JEFFERSON,COPLAND,2017-11-18,18,11,2017,15,7,5,9,,4,0,,2,4,1,30,2,2,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,true,false,,,false,false,false,false,false,-83.12086,42.28819,"{
  ""coordinates"": [
    -8.312086677300000e+01,
    4.228818620900010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.120866773,
    42.288186209
  ],
  ""type"": ""Point""
}",-83.120866773,42.2881862090001
3028,1211505,WARREN,CASS,2017-11-18,18,11,2017,10,7,5,9,,4,0,,1,2,1,30,3,2,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.06673,42.35608,"{
  ""coordinates"": [
    -8.306672481299999e+01,
    4.235608101600010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.066724813,
    42.356081016
  ],
  ""type"": ""Point""
}",-83.066724813,42.3560810160001
3029,1211508,GREENFIELD,SANTA MARIA,2017-11-18,18,11,2017,12,7,5,9,,2,0,,1,2,1,30,5,2,0,5,0,0,0,0,true,,false,false,true,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.19937,42.41751,"{
  ""coordinates"": [
    -8.319937055799990e+01,
    4.241751631600000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.199370558,
    42.417516316
  ],
  ""type"": ""Point""
}",-83.1993705579999,42.417516316
3030,1211506,8 MILE,GREENFIELD,2017-11-18,18,11,2017,19,7,8,3,,1,0,,2,4,4,40,4,2,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,true,false,,,false,false,false,false,false,-83.20048,42.4448,"{
  ""coordinates"": [
    -8.320047691600000e+01,
    4.244479619100010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.200476916,
    42.444796191
  ],
  ""type"": ""Point""
}",-83.200476916,42.4447961910001
3031,1198299,GREENFIELD,EATON,2017-11-18,18,11,2017,2,7,8,9,,2,3,,2,4,4,35,4,2,0,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.19854,42.3971,"{
  ""coordinates"": [
    -8.319854257100000e+01,
    4.239709817200000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.198542571,
    42.397098172
  ],
  ""type"": ""Point""
}",-83.198542571,42.397098172
3032,1198191,S M 39,RAMP 008H,2017-11-18,18,11,2017,13,7,1,3,,1,1,,2,4,1,55,3,1,1,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.21757,42.38343,"{
  ""coordinates"": [
    -8.321757023700000e+01,
    4.238343512000010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.217570237,
    42.38343512
  ],
  ""type"": ""Point""
}",-83.217570237,42.3834351200001
3033,1198314,PETOSKEY,BOSTON,2017-11-18,18,11,2017,10,7,4,9,,,0,,2,4,1,25,2,2,2,4,0,0,0,1,false,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.12527,42.3732,"{
  ""coordinates"": [
    -8.312527103100000e+01,
    4.237320293900010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.125271031,
    42.373202939
  ],
  ""type"": ""Point""
}",-83.125271031,42.3732029390001
3034,1199483,E I 96,GRAND RIVER,2017-11-18,18,11,2017,2,7,1,1,,1,1,,2,4,4,55,4,1,1,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.17622,42.38362,"{
  ""coordinates"": [
    -8.317621467899990e+01,
    4.238361799700000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.176214679,
    42.383617997
  ],
  ""type"": ""Point""
}",-83.1762146789999,42.383617997
3035,1199571,GRATIOT,OUTER,2017-11-18,18,11,2017,23,7,4,3,,1,0,,2,4,4,35,3,2,1,5,0,0,0,0,true,,false,false,true,false,false,,,,,,false,false,false,,,false,false,false,false,false,-82.99654,42.40637,"{
  ""coordinates"": [
    -8.299654453399999e+01,
    4.240636718400000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -82.996544534,
    42.406367184
  ],
  ""type"": ""Point""
}",-82.996544534,42.406367184
3036,1199510,I-94,CASS,2017-11-18,18,11,2017,3,7,5,1,,1,0,,2,4,4,55,3,2,2,4,0,0,0,1,false,,false,false,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.07046,42.36296,"{
  ""coordinates"": [
    -8.307045575799999e+01,
    4.236295727400010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.070455758,
    42.362957274
  ],
  ""type"": ""Point""
}",-83.070455758,42.3629572740001
3037,1199485,I-75,MICHIGAN,2017-11-18,18,11,2017,3,7,1,1,,1,1,,2,4,4,55,3,1,1,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.08366,42.33194,"{
  ""coordinates"": [
    -8.308365279100001e+01,
    4.233193704600010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.083652791,
    42.331937046
  ],
  ""type"": ""Point""
}",-83.083652791,42.3319370460001
3038,1198200,E I 96,GRAND RIVER,2017-11-18,18,11,2017,15,7,1,1,,1,1,,2,4,1,70,4,1,1,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.17612,42.38364,"{
  ""coordinates"": [
    -8.317612031800000e+01,
    4.238363857800000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.176120318,
    42.383638578
  ],
  ""type"": ""Point""
}",-83.176120318,42.383638578
3039,1198202,I-94,TARNOW,2017-11-18,18,11,2017,16,7,8,9,,4,0,,2,4,1,55,3,2,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.13605,42.33271,"{
  ""coordinates"": [
    -8.313605052600001e+01,
    4.233270562800000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.136050526,
    42.332705628
  ],
  ""type"": ""Point""
}",-83.136050526,42.332705628
3040,1199515,E M 8,RAMP 047F,2017-11-18,18,11,2017,14,7,1,3,,1,1,,2,4,1,70,2,1,1,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.07958,42.40866,"{
  ""coordinates"": [
    -8.307957921300000e+01,
    4.240865560200010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.079579213,
    42.408655602
  ],
  ""type"": ""Point""
}",-83.079579213,42.4086556020001
3041,1199505,I-94,WOODWARD,2017-11-18,18,11,2017,2,7,5,1,,1,0,,2,4,4,55,3,2,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.06878,42.36383,"{
  ""coordinates"": [
    -8.306877567200000e+01,
    4.236383365000010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.068775672,
    42.36383365
  ],
  ""type"": ""Point""
}",-83.068775672,42.3638336500001
3042,1198223,HUBBELL,CHICAGO,2017-11-18,18,11,2017,0,7,1,9,,4,0,,2,4,4,30,2,1,3,3,0,0,3,0,false,,false,false,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.1875,42.36572,"{
  ""coordinates"": [
    -8.318750184699999e+01,
    4.236571852700010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.187501847,
    42.365718527
  ],
  ""type"": ""Point""
}",-83.187501847,42.3657185270001
3043,1199551,N I 75,RAMP 043A,2017-11-18,18,11,2017,10,7,4,1,,1,0,,2,2,1,30,3,2,4,5,0,0,0,0,true,,true,false,false,false,false,,,,,,false,true,false,,,false,false,false,false,false,-83.04655,42.34928,"{
  ""coordinates"": [
    -8.304655044400000e+01,
    4.234928082700000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.046550444,
    42.349280827
  ],
  ""type"": ""Point""
}",-83.046550444,42.349280827
3044,1198332,7 MILE,SORRENTO,2017-11-18,18,11,2017,0,7,5,9,,2,3,,2,4,4,30,4,3,3,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,true,false,,,false,false,false,false,false,-83.17371,42.43121,"{
  ""coordinates"": [
    -8.317371468499989e+01,
    4.243120429600000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.173714685,
    42.431204296
  ],
  ""type"": ""Point""
}",-83.1737146849999,42.431204296
3045,1199476,N/B I-75,CLARK,2017-11-18,18,11,2017,6,7,1,1,,1,1,,2,4,4,70,3,1,1,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.09119,42.31338,"{
  ""coordinates"": [
    -8.309118609599990e+01,
    4.231338135200010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.091186096,
    42.313381352
  ],
  ""type"": ""Point""
}",-83.0911860959999,42.3133813520001
3046,1198318,STATE FAIR,IRVINGTON,2017-11-18,18,11,2017,17,7,4,9,,4,0,,2,4,4,35,2,2,1,5,0,0,0,0,true,,false,false,true,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.09843,42.43966,"{
  ""coordinates"": [
    -8.309843767099990e+01,
    4.243965548200000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.098437671,
    42.439655482
  ],
  ""type"": ""Point""
}",-83.0984376709999,42.439655482
3047,1199574,AMERICAN,DOVER,2017-11-18,18,11,2017,18,7,98,9,,,0,,2,4,4,25,2,2,0,5,0,0,0,0,true,,false,false,true,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.14398,42.36054,"{
  ""coordinates"": [
    -8.314398362299990e+01,
    4.236054250500010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.143983623,
    42.360542505
  ],
  ""type"": ""Point""
}",-83.1439836229999,42.3605425050001
