ObjectId,Crash ID,Primary Road,Intersecting Road,Crash Date,Day,Month,Year,Hour,Weekday,Crash Type Code,Highway Classification Code,Community Code,Jurisdiction Code,Lane Departure Type Code,Surface Type,Road Condition,Weather Condition,Lighting Condition,Speed Limit,Lanes,Units,Occupants,Most Severe Injury,Fatal Injuries,Suspected Serious Injuries,Suspected Minor Injuries,Possible Injuries,Property Damage Only,Secondary Crash,Traffic Control,Red Light Run,Hit and Run,Alcohol,Drugs,Unbelted Person,Work Zone,Speeding Driver,Distracted Driver,Driveway,Pedestrian,Elderly Driver,Young Driver,Commercial Vehicle,Emergency Vehicles,Train,School Bus,Motorcycle,Bicycle,Deer,Longitude,Latitude,geom,geog,x,y
2175,9874304,EVERGREEN,W I 96,2016-11-28,28,11,2016,16,2,2,9,,4,0,,2,4,5,30,6,2,3,4,0,0,0,1,false,,true,true,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.23664,42.38036,"{
  ""coordinates"": [
    -8.323664114699990e+01,
    4.238035731800010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.236641147,
    42.380357318
  ],
  ""type"": ""Point""
}",-83.2366411469999,42.3803573180001
2176,9873272,MCNICHOLS,ASBURY,2016-11-28,28,11,2016,13,2,4,9,,2,0,,2,4,1,35,2,2,2,4,0,0,0,1,false,,false,false,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.20902,42.41576,"{
  ""coordinates"": [
    -8.320902525799990e+01,
    4.241576134000010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.209025258,
    42.41576134
  ],
  ""type"": ""Point""
}",-83.2090252579999,42.4157613400001
2177,9877845,I-94,ST AUBIN,2016-11-28,28,11,2016,7,2,5,1,,1,0,,1,1,2,55,3,2,2,4,0,0,0,1,false,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.04947,42.37334,"{
  ""coordinates"": [
    -8.304946872900000e+01,
    4.237333580600010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.049468729,
    42.373335806
  ],
  ""type"": ""Point""
}",-83.049468729,42.3733358060001
2178,9877848,I-94,TRUMBULL,2016-11-28,28,11,2016,16,2,5,1,,1,0,,2,4,1,55,3,2,1,5,0,0,0,0,true,,false,false,true,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.08043,42.3567,"{
  ""coordinates"": [
    -8.308042658399999e+01,
    4.235669976900000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.080426584,
    42.356699769
  ],
  ""type"": ""Point""
}",-83.080426584,42.356699769
2179,9877801,I-75,ROSA PARKS,2016-11-28,28,11,2016,14,2,1,1,,4,1,,2,4,1,55,2,1,1,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.07243,42.33422,"{
  ""coordinates"": [
    -8.307243558399990e+01,
    4.233422646900000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.072435584,
    42.334226469
  ],
  ""type"": ""Point""
}",-83.0724355839999,42.334226469
2180,9873260,WARREN,16TH,2016-11-28,28,11,2016,18,2,5,9,,4,0,,2,4,4,25,4,2,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.08867,42.34896,"{
  ""coordinates"": [
    -8.308867065100000e+01,
    4.234895720000000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.088670651,
    42.3489572
  ],
  ""type"": ""Point""
}",-83.088670651,42.3489572
2181,9873253,EVERGREEN,JOY,2016-11-28,28,11,2016,17,2,5,9,,4,0,,2,4,4,30,5,2,2,4,0,0,0,1,false,,false,false,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.23595,42.35754,"{
  ""coordinates"": [
    -8.323594372699991e+01,
    4.235754190100000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.235943727,
    42.357541901
  ],
  ""type"": ""Point""
}",-83.2359437269999,42.357541901
2182,9874318,WOODWARD,MCNICHOLS,2016-11-28,28,11,2016,17,2,5,3,,1,0,,2,4,4,35,4,2,1,5,0,0,0,0,true,,false,false,true,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.10535,42.41787,"{
  ""coordinates"": [
    -8.310535467200000e+01,
    4.241786706000000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.105354672,
    42.41786706
  ],
  ""type"": ""Point""
}",-83.105354672,42.41786706
2183,9890236,I96,OUTER,2016-11-28,28,11,2016,7,2,5,1,,1,0,,1,1,1,70,4,2,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.25423,42.38539,"{
  ""coordinates"": [
    -8.325422955499990e+01,
    4.238538961700000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.254229555,
    42.385389617
  ],
  ""type"": ""Point""
}",-83.2542295549999,42.385389617
2184,9874293,OUTER,HARPER,2016-11-28,28,11,2016,8,2,8,9,,2,0,,1,1,1,30,3,2,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-82.96066,42.40603,"{
  ""coordinates"": [
    -8.296065910499991e+01,
    4.240603370700010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -82.960659105,
    42.406033707
  ],
  ""type"": ""Point""
}",-82.9606591049999,42.4060337070001
2185,9874302,FORD,GREENVIEW,2016-11-28,28,11,2016,22,2,5,3,,1,0,,2,4,4,50,4,2,2,5,0,0,0,0,true,,false,false,true,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.22076,42.32901,"{
  ""coordinates"": [
    -8.322075617500001e+01,
    4.232901223200000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.220756175,
    42.329012232
  ],
  ""type"": ""Point""
}",-83.220756175,42.329012232
2186,9873285,MCNICHOLS,LA SALLE,2016-11-28,28,11,2016,13,2,1,9,,4,0,,2,4,1,0,2,1,3,4,0,0,0,1,false,,false,false,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.12571,42.4174,"{
  ""coordinates"": [
    -8.312571290200000e+01,
    4.241739799600000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.125712902,
    42.417397996
  ],
  ""type"": ""Point""
}",-83.125712902,42.417397996
2187,9873270,7 MILE,STAHELIN,2016-11-28,28,11,2016,12,2,4,9,,2,0,,2,4,1,35,4,2,3,4,0,0,0,1,false,,false,false,false,false,false,,,,,,false,true,false,,,false,false,false,false,false,-83.22804,42.42986,"{
  ""coordinates"": [
    -8.322804192300001e+01,
    4.242985750900000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.228041923,
    42.429857509
  ],
  ""type"": ""Point""
}",-83.228041923,42.429857509
2188,9873252,SCHOOLCRAFT,MANOR,2016-11-28,28,11,2016,8,2,4,9,,4,0,,1,1,1,30,2,2,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.16766,42.38828,"{
  ""coordinates"": [
    -8.316765479900000e+01,
    4.238827461400010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.167654799,
    42.388274614
  ],
  ""type"": ""Point""
}",-83.167654799,42.3882746140001
2189,9881275,I 75,7 MILE,2016-11-28,28,11,2016,9,2,5,1,,1,0,,1,2,1,0,4,2,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.09519,42.43971,"{
  ""coordinates"": [
    -8.309518949300001e+01,
    4.243971303700000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.095189493,
    42.439713037
  ],
  ""type"": ""Point""
}",-83.095189493,42.439713037
2190,9873280,BUFFALO,LUCE,2016-11-28,28,11,2016,4,2,2,9,,4,2,,1,1,5,25,3,2,0,5,0,0,0,0,true,,false,false,true,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.04759,42.41428,"{
  ""coordinates"": [
    -8.304758842800000e+01,
    4.241428033500010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.047588428,
    42.414280335
  ],
  ""type"": ""Point""
}",-83.047588428,42.4142803350001
2191,9871704,HOLCOMB,AGNES,2016-11-28,28,11,2016,0,2,5,9,,,0,,1,1,1,25,2,2,2,5,0,0,0,0,true,,false,false,true,false,false,,,,,,false,false,false,,,false,false,false,false,false,-82.98762,42.3595,"{
  ""coordinates"": [
    -8.298762115300001e+01,
    4.235950386400000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -82.987621153,
    42.359503864
  ],
  ""type"": ""Point""
}",-82.987621153,42.359503864
2192,9877847,S I 75,RAMP 035E,2016-11-28,28,11,2016,15,2,5,1,,1,0,,2,4,1,70,4,2,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.08273,42.31886,"{
  ""coordinates"": [
    -8.308272183500000e+01,
    4.231885988900010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.082721835,
    42.318859889
  ],
  ""type"": ""Point""
}",-83.082721835,42.3188598890001
2193,9873281,VAN DYKE,TUMEY,2016-11-28,28,11,2016,10,2,2,3,,1,2,,1,1,1,35,4,2,3,4,0,0,0,2,false,,false,false,false,false,false,,,,,,false,true,false,,,false,false,false,false,false,-83.02368,42.41895,"{
  ""coordinates"": [
    -8.302368212800000e+01,
    4.241895152400010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.023682128,
    42.418951524
  ],
  ""type"": ""Point""
}",-83.023682128,42.4189515240001
2194,9873224,S I 75,PIQUETTE,2016-11-28,28,11,2016,22,2,1,1,,1,1,,2,4,4,55,4,1,1,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.05912,42.37049,"{
  ""coordinates"": [
    -8.305911855399999e+01,
    4.237048801300010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.059118554,
    42.370488013
  ],
  ""type"": ""Point""
}",-83.059118554,42.3704880130001
2195,9873266,FRENCH,GRATIOT,2016-11-28,28,11,2016,12,2,5,3,,4,0,,1,1,4,0,4,2,4,5,0,0,0,0,true,,false,false,true,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.00029,42.40022,"{
  ""coordinates"": [
    -8.300028800000000e+01,
    4.240021641700010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.000288,
    42.400216417
  ],
  ""type"": ""Point""
}",-83.000288,42.4002164170001
2196,9877863,S I 75,14TH,2016-11-28,28,11,2016,15,2,8,1,,1,0,,2,4,1,55,3,2,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.07547,42.33274,"{
  ""coordinates"": [
    -8.307547281300000e+01,
    4.233273683900010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.075472813,
    42.332736839
  ],
  ""type"": ""Point""
}",-83.075472813,42.3327368390001
2197,9880516,OUTER,N M 39,2016-11-28,28,11,2016,19,2,5,9,,2,0,,2,4,4,35,3,2,1,5,0,0,0,0,true,,false,false,true,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.21874,42.41927,"{
  ""coordinates"": [
    -8.321874509199991e+01,
    4.241926535100000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.218745092,
    42.419265351
  ],
  ""type"": ""Point""
}",-83.2187450919999,42.419265351
2198,9881480,M-39,JOY,2016-11-28,28,11,2016,4,2,97,3,,1,0,,1,1,4,55,3,2,1,5,0,0,0,0,true,,false,false,true,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.21626,42.35062,"{
  ""coordinates"": [
    -8.321625708900000e+01,
    4.235061681300000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.216257089,
    42.350616813
  ],
  ""type"": ""Point""
}",-83.216257089,42.350616813
2199,9873258,CASS,MILWAUKEE,2016-11-28,28,11,2016,14,2,4,9,,4,0,,2,4,1,30,8,2,1,5,0,0,0,0,true,,false,false,true,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.07404,42.36856,"{
  ""coordinates"": [
    -8.307404522000000e+01,
    4.236855616900000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.07404522,
    42.368556169
  ],
  ""type"": ""Point""
}",-83.07404522,42.368556169
2200,9877663,SB M-39,7 MILE,2016-11-28,28,11,2016,19,2,1,3,,1,1,,2,4,5,55,3,1,1,3,0,0,1,0,false,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.21945,42.43146,"{
  ""coordinates"": [
    -8.321945450999991e+01,
    4.243146252900000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.21945451,
    42.431462529
  ],
  ""type"": ""Point""
}",-83.2194545099999,42.431462529
2201,9914343,I 75,CARPENTER,2016-11-28,28,11,2016,17,2,1,1,,1,1,,2,4,3,70,4,1,1,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.07276,42.40321,"{
  ""coordinates"": [
    -8.307276011800001e+01,
    4.240321466900010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.072760118,
    42.403214669
  ],
  ""type"": ""Point""
}",-83.072760118,42.4032146690001
2202,9902889,SEVEN MILE,HARLOW,2016-11-28,28,11,2016,14,2,5,9,,2,0,,2,4,1,35,6,2,3,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.21609,42.4301,"{
  ""coordinates"": [
    -8.321608946299990e+01,
    4.243010297200000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.216089463,
    42.430102972
  ],
  ""type"": ""Point""
}",-83.2160894629999,42.430102972
2203,9873177,I-75,8 MILE,2016-11-28,28,11,2016,18,2,5,1,,1,0,,2,4,4,70,4,2,2,4,0,0,0,1,false,,false,false,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.09467,42.44514,"{
  ""coordinates"": [
    -8.309466597200000e+01,
    4.244514283100010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.094665972,
    42.445142831
  ],
  ""type"": ""Point""
}",-83.094665972,42.4451428310001
2204,9877802,M-39,WARREN,2016-11-28,28,11,2016,16,2,5,3,,1,0,,2,4,3,55,3,2,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.21609,42.34482,"{
  ""coordinates"": [
    -8.321608860799989e+01,
    4.234481938000000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.216088608,
    42.34481938
  ],
  ""type"": ""Point""
}",-83.2160886079999,42.34481938
2205,9873179,I-94,CADIEUX,2016-11-28,28,11,2016,22,2,8,1,,1,0,,2,4,4,55,3,2,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-82.9357,42.41812,"{
  ""coordinates"": [
    -8.293569615199991e+01,
    4.241811848900010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -82.935696152,
    42.418118489
  ],
  ""type"": ""Point""
}",-82.9356961519999,42.4181184890001
2206,9873256,E I 94,MOUNT ELLIOTT,2016-11-28,28,11,2016,9,2,8,1,,1,0,,1,1,1,0,4,2,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.03403,42.37901,"{
  ""coordinates"": [
    -8.303402404300000e+01,
    4.237900769600000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.034024043,
    42.379007696
  ],
  ""type"": ""Point""
}",-83.034024043,42.379007696
2207,9877904,VERNOR,20TH,2016-11-28,28,11,2016,13,2,97,9,,4,0,,2,2,1,25,2,3,3,5,0,0,0,0,true,,false,false,true,false,false,,,,,,false,true,false,,,false,false,false,false,false,-83.08128,42.32604,"{
  ""coordinates"": [
    -8.308128065999990e+01,
    4.232604403200000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.08128066,
    42.326044032
  ],
  ""type"": ""Point""
}",-83.0812806599999,42.326044032
2208,9876430,SOMERSET,MOROSS,2016-11-28,28,11,2016,10,2,5,9,,,3,,1,2,1,25,1,2,1,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-82.93967,42.4288,"{
  ""coordinates"": [
    -8.293966391899990e+01,
    4.242879831300010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -82.939663919,
    42.428798313
  ],
  ""type"": ""Point""
}",-82.9396639189999,42.4287983130001
2209,9896398,7 MILE,HEALY,2016-11-28,28,11,2016,15,2,97,9,,4,0,,2,4,1,35,4,3,5,2,0,1,0,0,false,,false,false,false,false,false,,,,,,false,true,false,,,false,false,false,false,false,-83.05564,42.43329,"{
  ""coordinates"": [
    -8.305564451100000e+01,
    4.243329100600000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.055644511,
    42.433291006
  ],
  ""type"": ""Point""
}",-83.055644511,42.433291006
2210,9875426,DEXTER,HUMPHREY,2016-11-28,28,11,2016,20,2,4,9,,4,0,,2,4,5,30,7,2,2,5,0,0,0,0,true,,false,false,true,false,false,,,,,,false,true,false,,,false,false,false,false,false,-83.12328,42.37849,"{
  ""coordinates"": [
    -8.312328031300000e+01,
    4.237848801100010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.123280313,
    42.378488011
  ],
  ""type"": ""Point""
}",-83.123280313,42.3784880110001
2211,9879271,I-75,MILWAUKEE,2016-11-28,28,11,2016,16,2,5,1,,1,0,,2,4,3,55,2,3,2,5,0,0,0,0,true,,false,false,true,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.06012,42.37413,"{
  ""coordinates"": [
    -8.306011826100000e+01,
    4.237413560300010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.060118261,
    42.374135603
  ],
  ""type"": ""Point""
}",-83.060118261,42.3741356030001
2212,9873288,SCHAEFER,PEMBROKE,2016-11-28,28,11,2016,11,2,5,9,,4,0,,1,2,1,30,4,2,2,5,0,0,0,0,true,,false,false,true,false,false,,,,,,false,true,false,,,false,false,false,false,false,-83.18076,42.43838,"{
  ""coordinates"": [
    -8.318075278799989e+01,
    4.243837839600010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.180752788,
    42.438378396
  ],
  ""type"": ""Point""
}",-83.1807527879999,42.4383783960001
2213,9914342,I 94,I 75,2016-11-28,28,11,2016,16,2,5,1,,1,0,,2,4,1,55,4,2,2,4,0,0,0,1,false,,false,false,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.05775,42.36891,"{
  ""coordinates"": [
    -8.305774942600000e+01,
    4.236890846500010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.057749426,
    42.368908465
  ],
  ""type"": ""Point""
}",-83.057749426,42.3689084650001
2214,9873269,JEFFERSON,HIBBARD,2016-11-28,28,11,2016,18,2,3,9,,4,0,,2,4,4,35,5,3,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-82.9867,42.35715,"{
  ""coordinates"": [
    -8.298670321199999e+01,
    4.235715554900000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -82.986703212,
    42.357155549
  ],
  ""type"": ""Point""
}",-82.986703212,42.357155549
2215,9877846,I-94,14TH,2016-11-28,28,11,2016,8,2,8,1,,1,0,,1,1,1,55,3,2,3,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.08634,42.35426,"{
  ""coordinates"": [
    -8.308634273099990e+01,
    4.235425881600000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.086342731,
    42.354258816
  ],
  ""type"": ""Point""
}",-83.0863427309999,42.354258816
2216,9933966,E I 94,LIVERNOIS,2016-11-28,28,11,2016,8,2,5,1,,1,0,,1,1,1,55,3,2,3,5,0,0,0,0,true,,false,false,true,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.1255,42.33706,"{
  ""coordinates"": [
    -8.312550115900000e+01,
    4.233706250000010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.125501159,
    42.3370625
  ],
  ""type"": ""Point""
}",-83.125501159,42.3370625000001
2217,9873263,KEELER,HUBBELL,2016-11-28,28,11,2016,12,2,1,9,,4,0,,2,4,1,30,3,1,1,4,0,0,0,1,false,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.19006,42.43347,"{
  ""coordinates"": [
    -8.319005489100000e+01,
    4.243346861600000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.190054891,
    42.433468616
  ],
  ""type"": ""Point""
}",-83.190054891,42.433468616
2218,9899284,EIGHT MILE,REGENT,2016-11-28,28,11,2016,16,2,5,3,,1,0,,2,4,1,30,4,2,2,4,0,0,0,1,false,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-82.97591,42.44953,"{
  ""coordinates"": [
    -8.297591680600000e+01,
    4.244952620200010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -82.975916806,
    42.449526202
  ],
  ""type"": ""Point""
}",-82.975916806,42.4495262020001
2219,9897930,REGENT,ROSSINI,2016-11-28,28,11,2016,12,2,2,9,,,0,,1,1,1,25,1,3,1,2,0,1,0,0,false,,false,false,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-82.97561,42.44323,"{
  ""coordinates"": [
    -8.297561061000000e+01,
    4.244323521400000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -82.97561061,
    42.443235214
  ],
  ""type"": ""Point""
}",-82.97561061,42.443235214
2220,9885890,N M 10,RAMP 215F,2016-11-28,28,11,2016,18,2,5,3,,1,0,,2,4,4,55,3,2,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.07684,42.36039,"{
  ""coordinates"": [
    -8.307683234000000e+01,
    4.236038629200000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.07683234,
    42.360386292
  ],
  ""type"": ""Point""
}",-83.07683234,42.360386292
2221,9897878,I-75,M-8,2016-11-28,28,11,2016,15,2,5,1,,1,0,,2,4,1,70,5,2,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.08071,42.41004,"{
  ""coordinates"": [
    -8.308071415200000e+01,
    4.241004325400010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.080714152,
    42.410043254
  ],
  ""type"": ""Point""
}",-83.080714152,42.4100432540001
2222,9874274,MCNICHOLS,STRATHMOOR,2016-11-28,28,11,2016,20,2,3,9,,2,0,,2,4,4,35,4,2,4,4,0,0,0,4,false,,false,false,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.18869,42.41647,"{
  ""coordinates"": [
    -8.318869165900000e+01,
    4.241647382900000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.188691659,
    42.416473829
  ],
  ""type"": ""Point""
}",-83.188691659,42.416473829
2223,9908372,GRATIOT,GUNSTON,2016-11-28,28,11,2016,8,2,5,3,,1,0,,1,1,1,35,7,3,3,4,0,0,0,1,false,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-82.99509,42.40857,"{
  ""coordinates"": [
    -8.299508938600000e+01,
    4.240857474500010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -82.995089386,
    42.408574745
  ],
  ""type"": ""Point""
}",-82.995089386,42.4085747450001
2224,9876442,VAN DYKE,7 MILE,2016-11-28,28,11,2016,7,2,6,3,,1,0,,1,1,2,35,4,2,1,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.02424,42.43369,"{
  ""coordinates"": [
    -8.302423765200000e+01,
    4.243369137800000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.024237652,
    42.433691378
  ],
  ""type"": ""Point""
}",-83.024237652,42.433691378
2225,9873178,I-94,CADIEUX,2016-11-28,28,11,2016,21,2,8,1,,1,0,,2,4,4,55,3,2,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-82.9357,42.41812,"{
  ""coordinates"": [
    -8.293569615199991e+01,
    4.241811848900010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -82.935696152,
    42.418118489
  ],
  ""type"": ""Point""
}",-82.9356961519999,42.4181184890001
2226,9879309,SCHAEFER,CURTIS,2016-11-28,28,11,2016,18,2,4,9,,4,0,,2,4,4,35,4,2,2,4,0,0,0,1,false,,true,false,true,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.18014,42.42383,"{
  ""coordinates"": [
    -8.318013842999990e+01,
    4.242382865600010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.18013843,
    42.423828656
  ],
  ""type"": ""Point""
}",-83.1801384299999,42.4238286560001
2227,9874287,OUTER,HARPER,2016-11-28,28,11,2016,8,2,4,9,,2,0,,1,1,1,0,4,2,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-82.96062,42.40597,"{
  ""coordinates"": [
    -8.296061623900000e+01,
    4.240596908100010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -82.960616239,
    42.405969081
  ],
  ""type"": ""Point""
}",-82.960616239,42.4059690810001
2228,9877803,M-39,SCHOOLCRAFT,2016-11-28,28,11,2016,17,2,5,3,,1,0,,2,4,3,55,3,3,3,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.21756,42.38712,"{
  ""coordinates"": [
    -8.321755875600000e+01,
    4.238711621500000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.217558756,
    42.387116215
  ],
  ""type"": ""Point""
}",-83.217558756,42.387116215
2229,9873275,EDMORE,BROCK,2016-11-28,28,11,2016,15,2,4,9,,,0,,1,1,1,25,1,2,3,4,0,0,0,1,false,,false,false,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-82.96354,42.44724,"{
  ""coordinates"": [
    -8.296353858299990e+01,
    4.244724179000010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -82.963538583,
    42.44724179
  ],
  ""type"": ""Point""
}",-82.9635385829999,42.4472417900001
2230,9874292,DICKERSON,KERCHEVAL,2016-11-28,28,11,2016,15,2,98,9,,4,0,,2,4,1,25,4,1,0,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-82.95609,42.37569,"{
  ""coordinates"": [
    -8.295608206199999e+01,
    4.237569478500010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -82.956082062,
    42.375694785
  ],
  ""type"": ""Point""
}",-82.956082062,42.3756947850001
2231,9877905,LOVETT,JACKSON,2016-11-28,28,11,2016,13,2,10,9,,,0,,2,4,1,25,2,2,1,5,0,0,0,0,true,,false,false,true,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.10575,42.33523,"{
  ""coordinates"": [
    -8.310575115599990e+01,
    4.233523356300000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.105751156,
    42.335233563
  ],
  ""type"": ""Point""
}",-83.1057511559999,42.335233563
