ObjectId,Crash ID,Primary Road,Intersecting Road,Crash Date,Day,Month,Year,Hour,Weekday,Crash Type Code,Highway Classification Code,Community Code,Jurisdiction Code,Lane Departure Type Code,Surface Type,Road Condition,Weather Condition,Lighting Condition,Speed Limit,Lanes,Units,Occupants,Most Severe Injury,Fatal Injuries,Suspected Serious Injuries,Suspected Minor Injuries,Possible Injuries,Property Damage Only,Secondary Crash,Traffic Control,Red Light Run,Hit and Run,Alcohol,Drugs,Unbelted Person,Work Zone,Speeding Driver,Distracted Driver,Driveway,Pedestrian,Elderly Driver,Young Driver,Commercial Vehicle,Emergency Vehicles,Train,School Bus,Motorcycle,Bicycle,Deer,Longitude,Latitude,geom,geog,x,y
1920,1482216,GREENFIELD,JAMES COUZENS,2018-09-23,23,9,2018,18,1,8,7,,1,0,Asphalt,1,1,3,40,3,2,2,5,0,0,0,0,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,-83.20038,42.4422,"{
  ""coordinates"": [
    -8.320037949537721e+01,
    4.244219840954930e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.200379495,
    42.44219841
  ],
  ""type"": ""Point""
}",-83.2003794949999,42.4421984100001
1921,1482223,GREENFIELD,JAMES COUZENS,2018-09-23,23,9,2018,19,1,8,7,,1,0,Asphalt,1,1,3,30,2,2,2,5,0,0,0,0,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-83.20042,42.44272,"{
  ""coordinates"": [
    -8.320041720613500e+01,
    4.244271665293820e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.200417206,
    42.442716653
  ],
  ""type"": ""Point""
}",-83.2004172059999,42.442716653
1922,1483219,CHICAGO,WARWICK,2018-09-23,23,9,2018,0,1,4,9,,4,0,Asphalt,1,1,4,35,4,2,2,3,0,0,1,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-83.22755,42.36486,"{
  ""coordinates"": [
    -8.322754629021810e+01,
    4.236486487707480e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.22754629,
    42.364864877
  ],
  ""type"": ""Point""
}",-83.22754629,42.3648648770001
1923,1481277,MCNICHOLS,ROSEMONT,2018-09-22,22,9,2018,13,7,97,9,,2,0,Asphalt,1,1,1,30,5,2,1,5,0,0,0,0,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,-83.22191,42.41549,"{
  ""coordinates"": [
    -8.322190779811760e+01,
    4.241549149524490e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.221907798,
    42.415491495
  ],
  ""type"": ""Point""
}",-83.221907798,42.415491495
1924,1492953,THIRD,TEMPLE,2018-09-22,22,9,2018,23,7,4,9,,4,0,Asphalt,1,1,1,30,2,2,1,5,0,0,0,0,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-83.06302,42.34035,"{
  ""coordinates"": [
    -8.306302143797910e+01,
    4.234035548989210e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.063021438,
    42.34035549
  ],
  ""type"": ""Point""
}",-83.063021438,42.34035549
1925,1480062,JOY,MEMORIAL,2018-09-22,22,9,2018,6,7,5,9,,2,0,Asphalt,1,1,4,35,5,2,3,3,0,0,1,1,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,true,false,false,false,false,false,false,-83.21153,42.35794,"{
  ""coordinates"": [
    -8.321153392239040e+01,
    4.235794040685800e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.211533922,
    42.357940407
  ],
  ""type"": ""Point""
}",-83.2115339219999,42.3579404070001
1926,1482220,STATE FAIR,HAVANA,2018-09-22,22,9,2018,23,7,5,9,,4,0,Asphalt,1,1,4,30,2,2,4,5,0,0,0,0,true,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,-83.1104,42.43944,"{
  ""coordinates"": [
    -8.311040079762040e+01,
    4.243944256754240e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.110400798,
    42.439442568
  ],
  ""type"": ""Point""
}",-83.1104007979999,42.4394425680001
1927,1492977,HELEN,ST PAUL,2018-09-22,22,9,2018,3,7,8,9,,,0,,98,98,98,,1,2,0,5,0,0,0,0,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-83.0074,42.35317,"{
  ""coordinates"": [
    -8.300740280711361e+01,
    4.235317341812370e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.007402807,
    42.353173418
  ],
  ""type"": ""Point""
}",-83.0074028069999,42.353173418
1928,1483253,OUTER,BLOOM,2018-09-22,22,9,2018,16,7,4,9,,2,0,Asphalt,1,1,1,35,4,2,4,4,0,0,0,2,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-83.04942,42.44081,"{
  ""coordinates"": [
    -8.304942119871160e+01,
    4.244080755444040e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.049421199,
    42.440807554
  ],
  ""type"": ""Point""
}",-83.0494211989999,42.4408075540001
1929,1498611,7 MILE,JAMES COUZENS,2018-09-22,22,9,2018,7,7,1,9,,2,0,Asphalt,1,1,1,25,2,1,1,5,0,0,0,0,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-83.18744,42.43081,"{
  ""coordinates"": [
    -8.318744115127571e+01,
    4.243080795626350e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.187441151,
    42.430807956
  ],
  ""type"": ""Point""
}",-83.187441151,42.4308079560001
1930,1479099,GREENFIELD,ORANGELAWN,2018-09-22,22,9,2018,19,7,8,9,,2,0,Asphalt,1,1,3,35,4,2,1,4,0,0,0,1,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-83.1974,42.36867,"{
  ""coordinates"": [
    -8.319739491533660e+01,
    4.236867104886870e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.197394915,
    42.368671049
  ],
  ""type"": ""Point""
}",-83.197394915,42.3686710490001
1931,1485562,8 MILE,SOUTHFIELD SERVICE,2018-09-22,22,9,2018,20,7,5,3,,1,0,Concrete,1,1,4,45,4,2,2,4,0,0,0,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-83.22005,42.44417,"{
  ""coordinates"": [
    -8.322004465468990e+01,
    4.244416795721070e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.220044655,
    42.444167957
  ],
  ""type"": ""Point""
}",-83.220044655,42.444167957
1932,1480044,WOODWARD,CUSTER,2018-09-22,22,9,2018,15,7,97,3,,1,0,Asphalt,1,1,1,35,2,3,5,5,0,0,0,0,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-83.07442,42.37193,"{
  ""coordinates"": [
    -8.307441510634099e+01,
    4.237193453224600e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.074415106,
    42.371934532
  ],
  ""type"": ""Point""
}",-83.0744151059999,42.3719345320001
1933,1481349,ELMHURST,LASALLE,2018-09-22,22,9,2018,19,7,5,9,,4,0,Asphalt,1,1,4,25,2,2,1,5,0,0,0,0,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-83.1131,42.38564,"{
  ""coordinates"": [
    -8.311309756039989e+01,
    4.238563539183680e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.11309756,
    42.385635392
  ],
  ""type"": ""Point""
}",-83.11309756,42.385635392
1934,1486885,WARREN,FORRER,2018-09-22,22,9,2018,14,7,8,9,,2,3,Asphalt,1,2,1,30,4,2,1,5,0,0,0,0,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-83.2,42.34362,"{
  ""coordinates"": [
    -8.319999951382790e+01,
    4.234361746037220e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.199999514,
    42.34361746
  ],
  ""type"": ""Point""
}",-83.199999514,42.3436174600001
1935,1483203,TRUMBULL,BAGLEY,2018-09-22,22,9,2018,16,7,1,9,,4,1,Asphalt,1,2,1,35,3,2,3,4,0,0,0,1,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,-83.06572,42.32975,"{
  ""coordinates"": [
    -8.306571738111791e+01,
    4.232974562208390e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.065717381,
    42.329745622
  ],
  ""type"": ""Point""
}",-83.065717381,42.3297456220001
1936,1481268,DAVISON,ROSA PARKS,2018-09-22,22,9,2018,15,7,8,3,,1,0,Asphalt,1,1,1,55,3,2,3,5,0,0,0,0,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-83.11301,42.39634,"{
  ""coordinates"": [
    -8.311300488293089e+01,
    4.239634494660800e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.113004883,
    42.396344947
  ],
  ""type"": ""Point""
}",-83.113004883,42.396344947
1937,1479118,WESSON,HERBERT,2018-09-22,22,9,2018,3,7,1,9,,,0,,1,1,5,25,2,1,1,3,0,0,1,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-83.12085,42.33856,"{
  ""coordinates"": [
    -8.312084715482770e+01,
    4.233856325944340e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.120847155,
    42.338563259
  ],
  ""type"": ""Point""
}",-83.120847155,42.3385632590001
1938,1481316,EVERGREEN,SCHOOLCRAFT,2018-09-22,22,9,2018,6,7,10,9,,4,0,Asphalt,1,1,4,30,5,2,2,5,0,0,0,0,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-83.23685,42.38625,"{
  ""coordinates"": [
    -8.323685117890570e+01,
    4.238625372561360e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.236851179,
    42.386253726
  ],
  ""type"": ""Point""
}",-83.236851179,42.3862537260001
1939,1489697,N I 75,WARREN,2018-09-22,22,9,2018,13,7,5,1,,1,0,Asphalt,1,2,1,55,2,2,2,5,0,0,0,0,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-83.0543,42.36091,"{
  ""coordinates"": [
    -8.305429555349180e+01,
    4.236090859269520e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.054295553,
    42.360908593
  ],
  ""type"": ""Point""
}",-83.054295553,42.360908593
1940,1480058,CADIEUX,I 94/CADIEUX RAMP,2018-09-22,22,9,2018,11,7,5,1,,4,0,Asphalt,1,1,1,35,2,3,10,5,0,0,0,0,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,-82.93694,42.41691,"{
  ""coordinates"": [
    -8.293694066855780e+01,
    4.241690648220360e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -82.936940669,
    42.416906482
  ],
  ""type"": ""Point""
}",-82.936940669,42.4169064820001
1941,1479125,FORT,CRAWFORD,2018-09-22,22,9,2018,8,7,1,3,,1,0,Asphalt,1,1,1,30,5,1,1,5,0,0,0,0,true,false,false,false,false,false,false,false,true,false,false,true,false,false,false,true,false,false,false,false,false,false,-83.105,42.306,"{
  ""coordinates"": [
    -8.310500341716990e+01,
    4.230599459483280e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.105003417,
    42.305994595
  ],
  ""type"": ""Point""
}",-83.105003417,42.3059945950001
1942,1482231,HANCOCK,SECOND,2018-09-22,22,9,2018,9,7,6,9,,,0,,1,1,1,25,2,2,1,5,0,0,0,0,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-83.06824,42.35411,"{
  ""coordinates"": [
    -8.306823533766649e+01,
    4.235410602342260e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.068235338,
    42.354106023
  ],
  ""type"": ""Point""
}",-83.068235338,42.354106023
1943,1491925,WARREN,ALTER,2018-09-22,22,9,2018,14,7,5,9,,4,0,Asphalt,1,1,1,,2,2,1,5,0,0,0,0,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-82.95441,42.39705,"{
  ""coordinates"": [
    -8.295440879769470e+01,
    4.239705123091240e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -82.954408798,
    42.397051231
  ],
  ""type"": ""Point""
}",-82.954408798,42.397051231
1944,1484174,RAMP 216G,W I 94,2018-09-22,22,9,2018,12,7,5,1,,1,0,Concrete,98,98,1,55,1,2,3,5,0,0,0,0,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-83.05527,42.37057,"{
  ""coordinates"": [
    -8.305526354792740e+01,
    4.237057081830540e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.055263548,
    42.370570818
  ],
  ""type"": ""Point""
}",-83.055263548,42.370570818
1945,1486807,I-75,7 MILE,2018-09-22,22,9,2018,16,7,8,1,,1,0,Asphalt,1,1,1,70,4,2,1,5,0,0,0,0,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-83.09477,42.43522,"{
  ""coordinates"": [
    -8.309477122930690e+01,
    4.243521994939120e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.094771229,
    42.435219949
  ],
  ""type"": ""Point""
}",-83.0947712289999,42.435219949
1946,1485575,7 MILE,CONANT,2018-09-22,22,9,2018,15,7,4,9,,4,0,Asphalt,1,2,1,35,3,2,8,4,0,0,0,1,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,-83.07365,42.43293,"{
  ""coordinates"": [
    -8.307364676513470e+01,
    4.243292923043870e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.073646765,
    42.43292923
  ],
  ""type"": ""Point""
}",-83.073646765,42.4329292300001
1947,1483175,M 39,MCNICHOLS,2018-09-22,22,9,2018,1,7,1,3,,1,1,Concrete,1,1,4,55,3,1,1,3,0,0,1,1,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,-83.21889,42.41582,"{
  ""coordinates"": [
    -8.321888940561639e+01,
    4.241581697772070e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.218889406,
    42.415816978
  ],
  ""type"": ""Point""
}",-83.218889406,42.4158169780001
1948,1480046,KIRBY,RAMP 214F,2018-09-22,22,9,2018,19,7,97,1,,4,0,Asphalt,1,1,3,40,3,2,2,5,0,0,0,0,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-83.09357,42.35147,"{
  ""coordinates"": [
    -8.309357046703030e+01,
    4.235146768375000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.093570467,
    42.351467684
  ],
  ""type"": ""Point""
}",-83.0935704669999,42.3514676840001
1949,1484189,I94,FRENCH,2018-09-22,22,9,2018,12,7,8,1,,1,0,Asphalt,1,2,1,55,2,2,3,5,0,0,0,0,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-83.00362,42.39188,"{
  ""coordinates"": [
    -8.300362775265479e+01,
    4.239187633991620e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.003627753,
    42.39187634
  ],
  ""type"": ""Point""
}",-83.003627753,42.3918763400001
1950,1482166,WARREN,BEDFORD,2018-09-22,22,9,2018,21,7,8,9,,4,0,Asphalt,1,1,3,35,2,2,1,5,0,0,0,0,true,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-82.94086,42.40203,"{
  ""coordinates"": [
    -8.294086661505290e+01,
    4.240202557679040e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -82.940866615,
    42.402025577
  ],
  ""type"": ""Point""
}",-82.9408666149999,42.4020255770001
1951,1596750,7 MILE,GREELEY,2018-09-22,22,9,2018,6,7,97,9,,4,0,Asphalt,1,1,4,35,4,2,0,5,0,0,0,0,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-83.08804,42.43272,"{
  ""coordinates"": [
    -8.308803869989680e+01,
    4.243272388018470e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.0880387,
    42.43272388
  ],
  ""type"": ""Point""
}",-83.0880387,42.43272388
1952,1479128,TARNOW,SARENA,2018-09-22,22,9,2018,6,7,8,9,,,0,,1,1,1,25,3,2,0,5,0,0,0,0,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-83.14233,42.3419,"{
  ""coordinates"": [
    -8.314232844200180e+01,
    4.234190550018840e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.142328442,
    42.3419055
  ],
  ""type"": ""Point""
}",-83.142328442,42.3419055000001
1953,1479119,SCOTTEN,CLARK,2018-09-22,22,9,2018,1,7,1,9,,4,1,Asphalt,1,1,4,25,2,1,2,5,0,0,0,0,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-83.10221,42.33252,"{
  ""coordinates"": [
    -8.310220834414450e+01,
    4.233252524895580e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.102208344,
    42.332525249
  ],
  ""type"": ""Point""
}",-83.102208344,42.3325252490001
1954,1482221,M 39,7 MILE,2018-09-22,22,9,2018,2,7,5,3,,1,0,Concrete,1,1,4,55,3,2,2,5,0,0,0,0,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-83.21921,42.42947,"{
  ""coordinates"": [
    -8.321920723911380e+01,
    4.242946780390220e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.219207239,
    42.429467804
  ],
  ""type"": ""Point""
}",-83.219207239,42.4294678040001
1955,1511557,MCNICHOLS,LAHSER,2018-09-22,22,9,2018,16,7,97,9,,2,0,Concrete,1,2,1,30,4,2,1,5,0,0,0,0,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-83.25749,42.4146,"{
  ""coordinates"": [
    -8.325749004936129e+01,
    4.241459692348790e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.257490049,
    42.414596923
  ],
  ""type"": ""Point""
}",-83.257490049,42.414596923
1956,1483252,SEVEN MILE,DEQUINDRE,2018-09-22,22,9,2018,13,7,97,9,,4,0,Asphalt,1,2,1,30,2,2,1,5,0,0,0,0,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-83.083,42.4329,"{
  ""coordinates"": [
    -8.308299709828000e+01,
    4.243289986954580e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.082997098,
    42.43289987
  ],
  ""type"": ""Point""
}",-83.082997098,42.43289987
1957,1481339,7 MILE,ANNOTT,2018-09-22,22,9,2018,19,7,4,9,,4,0,Asphalt,1,1,3,35,4,2,2,4,0,0,0,1,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,-83.00226,42.43449,"{
  ""coordinates"": [
    -8.300225452474839e+01,
    4.243448690241960e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.002254525,
    42.434486902
  ],
  ""type"": ""Point""
}",-83.002254525,42.4344869020001
1958,1509194,BROADWAY,GRAND RIVER,2018-09-22,22,9,2018,7,7,1,9,,4,0,Asphalt,98,98,98,,4,1,1,5,0,0,0,0,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,-83.04705,42.33535,"{
  ""coordinates"": [
    -8.304705199927560e+01,
    4.233534775821890e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.047051999,
    42.335347758
  ],
  ""type"": ""Point""
}",-83.047051999,42.3353477580001
1959,1488003,CENTRAL,LAKESIDE,2018-09-22,22,9,2018,21,7,1,3,,,1,,1,1,5,25,1,1,1,4,0,0,0,1,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,-82.97003,42.34285,"{
  ""coordinates"": [
    -8.297003477556670e+01,
    4.234285025802000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -82.970034776,
    42.342850258
  ],
  ""type"": ""Point""
}",-82.970034776,42.3428502580001
1960,1480068,7 MILE,WINTHROP,2018-09-22,22,9,2018,18,7,5,9,,2,0,Asphalt,1,1,1,35,2,2,1,5,0,0,0,0,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-83.20124,42.4304,"{
  ""coordinates"": [
    -8.320124096498350e+01,
    4.243039630263710e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.201240965,
    42.430396303
  ],
  ""type"": ""Point""
}",-83.201240965,42.4303963030001
1961,1480050,N I 75 SERVICE DRIVE,CASS,2018-09-22,22,9,2018,19,7,8,9,,4,0,Asphalt,1,1,3,25,3,2,3,5,0,0,0,0,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-83.05637,42.33793,"{
  ""coordinates"": [
    -8.305637536978320e+01,
    4.233793345188500e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.05637537,
    42.337933452
  ],
  ""type"": ""Point""
}",-83.05637537,42.3379334520001
1962,1488016,I-75,8 MILE,2018-09-22,22,9,2018,16,7,5,1,,1,0,Asphalt,1,2,1,70,3,4,9,5,0,0,0,0,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-83.09467,42.44625,"{
  ""coordinates"": [
    -8.309466910105451e+01,
    4.244625020391030e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.094669101,
    42.446250204
  ],
  ""type"": ""Point""
}",-83.094669101,42.4462502040001
1963,1493862,I96,EVERGREEN,2018-09-22,22,9,2018,4,7,8,1,,1,0,Concrete,1,1,4,55,3,2,1,5,0,0,0,0,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-83.23991,42.38317,"{
  ""coordinates"": [
    -8.323991485342420e+01,
    4.238316571544310e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.239914853,
    42.383165715
  ],
  ""type"": ""Point""
}",-83.239914853,42.3831657150001
1964,1483185,M-39,MCNICHOLS,2018-09-22,22,9,2018,1,7,97,3,,1,0,Concrete,1,1,1,55,3,4,6,5,0,0,0,0,true,true,false,false,false,false,false,true,false,false,true,false,false,false,true,false,true,false,false,false,false,false,-83.21889,42.41574,"{
  ""coordinates"": [
    -8.321889101575390e+01,
    4.241574452432040e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.218891016,
    42.415744524
  ],
  ""type"": ""Point""
}",-83.218891016,42.415744524
1965,1484162,E/B I 94,VAN DYKE,2018-09-22,22,9,2018,11,7,8,1,,1,0,Asphalt,1,2,1,55,3,2,2,5,0,0,0,0,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-83.02569,42.38489,"{
  ""coordinates"": [
    -8.302568877662310e+01,
    4.238489170481180e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.025688777,
    42.384891705
  ],
  ""type"": ""Point""
}",-83.025688777,42.384891705
1966,1484176,I-94,WOODWARD,2018-09-22,22,9,2018,18,7,8,1,,1,0,Asphalt,1,2,1,55,3,2,2,5,0,0,0,0,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,-83.06878,42.36383,"{
  ""coordinates"": [
    -8.306878014990779e+01,
    4.236382717900880e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.06878015,
    42.363827179
  ],
  ""type"": ""Point""
}",-83.06878015,42.3638271790001
1967,1481300,GREENFIELD,PLYMOUTH,2018-09-22,22,9,2018,16,7,5,9,,2,0,Asphalt,1,2,1,35,5,3,9,5,0,0,0,0,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-83.19755,42.37228,"{
  ""coordinates"": [
    -8.319754792171220e+01,
    4.237227789123370e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.197547922,
    42.372277891
  ],
  ""type"": ""Point""
}",-83.197547922,42.3722778910001
1968,1480085,DAVISON SERVICE,DEXTER,2018-09-22,22,9,2018,17,7,4,3,,1,0,Asphalt,1,2,1,30,7,2,3,5,0,0,0,0,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-83.1312,42.38962,"{
  ""coordinates"": [
    -8.313119737743040e+01,
    4.238961765153370e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.131197377,
    42.389617652
  ],
  ""type"": ""Point""
}",-83.131197377,42.389617652
1969,1479150,JEFFERSON,SEYBURN,2018-09-22,22,9,2018,10,7,8,9,,4,0,Asphalt,1,1,1,35,5,2,1,5,0,0,0,0,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,-82.99671,42.35022,"{
  ""coordinates"": [
    -8.299671380244750e+01,
    4.235021575896400e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -82.996713802,
    42.350215759
  ],
  ""type"": ""Point""
}",-82.996713802,42.350215759
1970,1490650,M-39,FENKELL,2018-09-22,22,9,2018,21,7,8,3,,1,0,Asphalt,1,1,4,55,3,2,2,5,0,0,0,0,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-83.21819,42.39967,"{
  ""coordinates"": [
    -8.321819037403350e+01,
    4.239967150891780e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.218190374,
    42.399671509
  ],
  ""type"": ""Point""
}",-83.218190374,42.399671509
1971,1479159,GRATIOT,GRATIOT,2018-09-22,22,9,2018,17,7,4,3,,1,0,Asphalt,1,1,1,35,9,2,2,4,0,0,0,2,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-82.96794,42.44984,"{
  ""coordinates"": [
    -8.296793844184020e+01,
    4.244983560185600e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -82.967938442,
    42.449835602
  ],
  ""type"": ""Point""
}",-82.967938442,42.4498356020001
1972,1479144,JEFFERSON,ADAIR,2018-09-22,22,9,2018,0,7,1,9,,4,0,Asphalt,1,1,4,35,5,1,2,5,0,0,0,0,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-83.01455,42.34172,"{
  ""coordinates"": [
    -8.301455145113199e+01,
    4.234172375045220e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.014551451,
    42.34172375
  ],
  ""type"": ""Point""
}",-83.014551451,42.34172375
1973,1482222,LIVERNOIS,7 MILE,2018-09-22,22,9,2018,16,7,5,9,,4,0,Asphalt,1,1,1,35,2,2,3,5,0,0,0,0,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,-83.14158,42.43162,"{
  ""coordinates"": [
    -8.314157755446639e+01,
    4.243161985633870e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.141577554,
    42.431619856
  ],
  ""type"": ""Point""
}",-83.141577554,42.4316198560001
