ObjectId,Crash ID,Primary Road,Intersecting Road,Crash Date,Day,Month,Year,Hour,Weekday,Crash Type Code,Highway Classification Code,Community Code,Jurisdiction Code,Lane Departure Type Code,Surface Type,Road Condition,Weather Condition,Lighting Condition,Speed Limit,Lanes,Units,Occupants,Most Severe Injury,Fatal Injuries,Suspected Serious Injuries,Suspected Minor Injuries,Possible Injuries,Property Damage Only,Secondary Crash,Traffic Control,Red Light Run,Hit and Run,Alcohol,Drugs,Unbelted Person,Work Zone,Speeding Driver,Distracted Driver,Driveway,Pedestrian,Elderly Driver,Young Driver,Commercial Vehicle,Emergency Vehicles,Train,School Bus,Motorcycle,Bicycle,Deer,Longitude,Latitude,geom,geog,x,y
4883,9391679,LINWOOD,GRAND RIVER,2015-10-11,11,10,2015,13,1,5,3,,4,0,,1,1,1,30,8,2,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.0927,42.35007,"{
  ""coordinates"": [
    -8.309270797900000e+01,
    4.235007538000010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.092707979,
    42.35007538
  ],
  ""type"": ""Point""
}",-83.092707979,42.3500753800001
4884,9398880,S M 10,LIVERNOIS,2015-10-11,11,10,2015,2,1,5,3,,1,0,,1,1,4,55,3,2,1,5,0,0,0,0,true,,false,false,true,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.14046,42.4048,"{
  ""coordinates"": [
    -8.314045661199999e+01,
    4.240480375500000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.140456612,
    42.404803755
  ],
  ""type"": ""Point""
}",-83.140456612,42.404803755
4885,9399115,GRATIOT,ST ANTONIE,2015-10-11,11,10,2015,3,1,8,3,,1,0,,1,1,1,35,6,2,5,5,0,0,0,0,true,,false,false,true,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.04259,42.33854,"{
  ""coordinates"": [
    -8.304258656699990e+01,
    4.233853609900010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.042586567,
    42.338536099
  ],
  ""type"": ""Point""
}",-83.0425865669999,42.3385360990001
4886,9391696,MCNICHOLS,MEYERS,2015-10-11,11,10,2015,15,1,3,9,,2,0,,1,1,1,35,2,2,3,4,0,0,0,1,false,,false,false,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.17012,42.41666,"{
  ""coordinates"": [
    -8.317012099599999e+01,
    4.241665486000010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.170120996,
    42.41665486
  ],
  ""type"": ""Point""
}",-83.170120996,42.4166548600001
4887,9606804,E I 94,RAMP 212F,2015-10-11,11,10,2015,22,1,5,1,,1,0,,1,1,4,55,3,4,1,1,2,1,0,0,false,,false,false,false,false,false,,,,,,true,false,false,,,false,false,false,false,false,-83.11668,42.3417,"{
  ""coordinates"": [
    -8.311667842799990e+01,
    4.234169859300000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.116678428,
    42.341698593
  ],
  ""type"": ""Point""
}",-83.1166784279999,42.341698593
4888,9391494,I-75,WARREN,2015-10-11,11,10,2015,8,1,1,1,,1,1,,1,1,1,55,4,1,2,3,0,0,1,0,false,,false,false,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.05206,42.35758,"{
  ""coordinates"": [
    -8.305205994999990e+01,
    4.235757857100000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.05205995,
    42.357578571
  ],
  ""type"": ""Point""
}",-83.0520599499999,42.357578571
4889,9394434,VARNEY,MOUNT ELLIOTT,2015-10-11,11,10,2015,19,1,1,9,,,0,,1,1,4,30,4,1,1,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.03886,42.38687,"{
  ""coordinates"": [
    -8.303885822399999e+01,
    4.238687153800000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.038858224,
    42.386871538
  ],
  ""type"": ""Point""
}",-83.038858224,42.386871538
4890,9396871,ARCHDALE,TOURNIER,2015-10-11,11,10,2015,8,1,8,9,,,0,,1,1,1,25,2,2,1,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.21659,42.39758,"{
  ""coordinates"": [
    -8.321658866699990e+01,
    4.239757550700010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.216588667,
    42.397575507
  ],
  ""type"": ""Point""
}",-83.2165886669999,42.3975755070001
4891,9391686,GRATIOT,VAN DYKE,2015-10-11,11,10,2015,11,1,9,3,,1,0,,1,1,1,35,3,2,1,5,0,0,0,0,true,,false,false,true,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.01468,42.37882,"{
  ""coordinates"": [
    -8.301467939699999e+01,
    4.237882128200000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.014679397,
    42.378821282
  ],
  ""type"": ""Point""
}",-83.014679397,42.378821282
4892,9626113,LAWTON,LOTHROP,2015-10-11,11,10,2015,12,1,4,9,,,0,,1,1,1,25,2,2,5,3,0,0,1,0,false,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.10355,42.36036,"{
  ""coordinates"": [
    -8.310354436800000e+01,
    4.236035559300010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.103544368,
    42.360355593
  ],
  ""type"": ""Point""
}",-83.103544368,42.3603555930001
4893,9392670,N M 10,LIVERNOIS,2015-10-11,11,10,2015,1,1,5,3,,1,0,,97,98,98,55,3,2,1,5,0,0,0,0,true,,false,false,true,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.1405,42.40495,"{
  ""coordinates"": [
    -8.314050370299999e+01,
    4.240495235900000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.140503703,
    42.404952359
  ],
  ""type"": ""Point""
}",-83.140503703,42.404952359
4894,9396872,PURITAN,LINDSAY,2015-10-11,11,10,2015,12,1,4,9,,4,0,,1,1,1,30,4,2,2,5,0,0,0,0,true,,true,false,false,false,false,,,,,,false,true,false,,,false,false,false,false,false,-83.213,42.40844,"{
  ""coordinates"": [
    -8.321300091200000e+01,
    4.240844471700010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.213000912,
    42.408444717
  ],
  ""type"": ""Point""
}",-83.213000912,42.4084447170001
4895,9393374,GRATIOT,MACK,2015-10-11,11,10,2015,14,1,5,3,,1,0,,1,1,1,30,3,2,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.02779,42.35897,"{
  ""coordinates"": [
    -8.302779604400000e+01,
    4.235896801300000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.027796044,
    42.358968013
  ],
  ""type"": ""Point""
}",-83.027796044,42.358968013
4896,9392654,HUBBELL,CHALFONTE,2015-10-11,11,10,2015,17,1,4,9,,4,0,,1,1,1,30,4,2,2,4,0,0,0,1,false,,false,false,false,false,false,,,,,,false,true,false,,,false,false,false,false,false,-83.18881,42.3996,"{
  ""coordinates"": [
    -8.318881488600000e+01,
    4.239960384300010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.188814886,
    42.399603843
  ],
  ""type"": ""Point""
}",-83.188814886,42.3996038430001
4897,9391684,GRATIOT,VAN DYKE,2015-10-11,11,10,2015,13,1,9,3,,1,0,,1,1,1,35,3,2,6,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.01468,42.37882,"{
  ""coordinates"": [
    -8.301467939699999e+01,
    4.237882128200000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.014679397,
    42.378821282
  ],
  ""type"": ""Point""
}",-83.014679397,42.378821282
4898,9391504,I 94,24TH,2015-10-11,11,10,2015,0,1,8,1,,1,0,,1,1,4,55,2,2,2,4,0,0,0,1,false,,false,false,true,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.103,42.34886,"{
  ""coordinates"": [
    -8.310299683300001e+01,
    4.234885777100000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.102996833,
    42.348857771
  ],
  ""type"": ""Point""
}",-83.102996833,42.348857771
4899,9394439,MCNICHOLS,HUBBELL,2015-10-11,11,10,2015,20,1,4,9,,2,0,,1,1,4,35,8,2,3,4,0,0,0,1,false,,true,true,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.18954,42.41646,"{
  ""coordinates"": [
    -8.318954659799989e+01,
    4.241645756200010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.189546598,
    42.416457562
  ],
  ""type"": ""Point""
}",-83.1895465979999,42.4164575620001
4900,9392664,EVERGREEN,7 MILE,2015-10-11,11,10,2015,14,1,5,9,,4,0,,1,1,1,35,2,2,1,5,0,0,0,0,true,,false,false,true,false,false,,,,,,false,true,false,,,false,false,false,false,false,-83.23886,42.42964,"{
  ""coordinates"": [
    -8.323886097600000e+01,
    4.242964305000000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.238860976,
    42.42964305
  ],
  ""type"": ""Point""
}",-83.238860976,42.42964305
4901,9395449,7 MILE,OUTER,2015-10-11,11,10,2015,14,1,4,9,,2,0,,1,1,1,30,4,2,2,4,0,0,0,1,false,,false,false,true,false,false,,,,,,false,true,false,,,false,false,false,false,false,-83.17529,42.43117,"{
  ""coordinates"": [
    -8.317529503299990e+01,
    4.243117167100010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.175295033,
    42.431171671
  ],
  ""type"": ""Point""
}",-83.1752950329999,42.4311716710001
4902,9399178,N I 375,N I 75,2015-10-11,11,10,2015,14,1,5,1,,1,0,,1,1,1,55,3,2,1,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.04342,42.3424,"{
  ""coordinates"": [
    -8.304341729200000e+01,
    4.234240441800010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.043417292,
    42.342404418
  ],
  ""type"": ""Point""
}",-83.043417292,42.3424044180001
4903,9392644,SEVEN MILE,VERONA,2015-10-11,11,10,2015,14,1,3,9,,4,0,,1,1,1,35,3,2,3,4,0,0,0,3,false,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-82.98186,42.43498,"{
  ""coordinates"": [
    -8.298185599999989e+01,
    4.243498338500010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -82.981856,
    42.434983385
  ],
  ""type"": ""Point""
}",-82.9818559999999,42.4349833850001
4904,9391670,JOHN R,MILWAUKEE,2015-10-11,11,10,2015,13,1,4,9,,4,0,,1,1,1,0,2,2,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.07021,42.36976,"{
  ""coordinates"": [
    -8.307021404699999e+01,
    4.236975844700000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.070214047,
    42.369758447
  ],
  ""type"": ""Point""
}",-83.070214047,42.369758447
4905,9392672,EWALD,SAN JUAN,2015-10-11,11,10,2015,16,1,1,9,,4,0,,1,1,1,25,2,2,3,3,0,0,1,0,false,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,true,false,-83.14497,42.38931,"{
  ""coordinates"": [
    -8.314497002500001e+01,
    4.238931034400010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.144970025,
    42.389310344
  ],
  ""type"": ""Point""
}",-83.144970025,42.3893103440001
4906,9396837,PEMBROKE,LINDSAY,2015-10-11,11,10,2015,8,1,8,9,,4,0,,1,1,5,35,2,2,6,4,0,0,0,2,false,,false,false,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.21423,42.43733,"{
  ""coordinates"": [
    -8.321422787800000e+01,
    4.243732818300000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.214227878,
    42.437328183
  ],
  ""type"": ""Point""
}",-83.214227878,42.437328183
4907,9392638,GRAND RIVER,LAHSER,2015-10-11,11,10,2015,21,1,1,3,,1,0,,1,1,4,30,7,2,1,4,0,0,0,1,false,,false,false,false,false,false,,,,,,true,false,false,,,false,false,false,false,false,-83.25767,42.4165,"{
  ""coordinates"": [
    -8.325766931699999e+01,
    4.241650117100000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.257669317,
    42.416501171
  ],
  ""type"": ""Point""
}",-83.257669317,42.416501171
4908,9402624,S/B M 10,WYOMING,2015-10-11,11,10,2015,14,1,1,3,,1,1,,1,1,1,55,3,1,0,5,0,0,0,0,true,,false,false,true,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.16138,42.40588,"{
  ""coordinates"": [
    -8.316137535000000e+01,
    4.240587816800010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.16137535,
    42.405878168
  ],
  ""type"": ""Point""
}",-83.16137535,42.4058781680001
4909,9391694,LIVERNOIS,NORFOLK,2015-10-11,11,10,2015,2,1,5,9,,4,0,,1,1,4,30,4,2,3,5,0,0,0,0,true,,false,false,true,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.1418,42.44329,"{
  ""coordinates"": [
    -8.314179748600000e+01,
    4.244328625900000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.141797486,
    42.443286259
  ],
  ""type"": ""Point""
}",-83.141797486,42.443286259
4910,9399312,GRAND,WOODWARD,2015-10-11,11,10,2015,5,1,4,3,,4,0,,1,1,4,30,2,2,2,5,0,0,0,0,true,,true,true,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.07327,42.37017,"{
  ""coordinates"": [
    -8.307326709400000e+01,
    4.237017604500010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.073267094,
    42.370176045
  ],
  ""type"": ""Point""
}",-83.073267094,42.3701760450001
4911,9396860,ASHTON,BELTON,2015-10-11,11,10,2015,9,1,4,9,,,0,,1,1,1,25,2,2,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.2175,42.35241,"{
  ""coordinates"": [
    -8.321750028000000e+01,
    4.235240612700010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.21750028,
    42.352406127
  ],
  ""type"": ""Point""
}",-83.21750028,42.3524061270001
4912,9390389,JEFFERSON,SAINT AUBIN,2015-10-11,11,10,2015,1,1,2,9,,4,2,,1,1,4,0,2,2,1,5,0,0,0,0,true,,false,false,true,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.02606,42.33677,"{
  ""coordinates"": [
    -8.302605836200000e+01,
    4.233676873800000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.026058362,
    42.336768738
  ],
  ""type"": ""Point""
}",-83.026058362,42.336768738
4913,9392650,REDMOND,COLLINGHAM,2015-10-11,11,10,2015,23,1,4,9,,,0,,1,1,4,25,2,2,3,5,0,0,0,0,true,,true,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-82.95617,42.44827,"{
  ""coordinates"": [
    -8.295616783500000e+01,
    4.244826492800010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -82.956167835,
    42.448264928
  ],
  ""type"": ""Point""
}",-82.956167835,42.4482649280001
4914,9399448,THATCHER,MONICA,2015-10-11,11,10,2015,23,1,4,9,,,3,,1,1,4,25,2,2,1,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.14427,42.42255,"{
  ""coordinates"": [
    -8.314426872000000e+01,
    4.242255167700010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.14426872,
    42.422551677
  ],
  ""type"": ""Point""
}",-83.14426872,42.4225516770001
4915,9395444,JOY,EPWOTH,2015-10-11,11,10,2015,23,1,1,9,,4,0,,1,1,4,30,2,1,1,3,0,0,2,0,false,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.13582,42.36069,"{
  ""coordinates"": [
    -8.313582160199999e+01,
    4.236068635200010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.135821602,
    42.360686352
  ],
  ""type"": ""Point""
}",-83.135821602,42.3606863520001
4916,9439580,ELMHURST,HOLMUR,2015-10-11,11,10,2015,14,1,4,9,,4,0,,1,1,1,35,2,2,5,3,0,0,1,0,false,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.12759,42.38,"{
  ""coordinates"": [
    -8.312759745600000e+01,
    4.237999743000010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.127597456,
    42.37999743
  ],
  ""type"": ""Point""
}",-83.127597456,42.3799974300001
4917,9390409,MICHIGAN,TRUMBULL,2015-10-11,11,10,2015,0,1,5,2,,1,0,,1,1,4,30,6,3,7,4,0,0,0,1,false,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.06712,42.33141,"{
  ""coordinates"": [
    -8.306711685099999e+01,
    4.233141368500000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.067116851,
    42.331413685
  ],
  ""type"": ""Point""
}",-83.067116851,42.331413685
4918,9396838,MACK,SAINT ANTOINE,2015-10-11,11,10,2015,19,1,4,9,,4,0,,1,1,5,30,3,3,3,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.05066,42.35017,"{
  ""coordinates"": [
    -8.305066088699991e+01,
    4.235016525300010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.050660887,
    42.350165253
  ],
  ""type"": ""Point""
}",-83.0506608869999,42.3501652530001
4919,9390547,N M 39,OUTER,2015-10-11,11,10,2015,16,1,5,3,,1,0,,1,1,1,55,3,3,6,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,true,true,,,false,false,false,false,false,-83.21882,42.41925,"{
  ""coordinates"": [
    -8.321881829700000e+01,
    4.241925011400010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.218818297,
    42.419250114
  ],
  ""type"": ""Point""
}",-83.218818297,42.4192501140001
4920,9392646,SCHOENHERR,PINEWOOD,2015-10-11,11,10,2015,2,1,1,9,,4,1,,1,1,4,30,4,1,0,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-82.98526,42.4387,"{
  ""coordinates"": [
    -8.298526281300001e+01,
    4.243869968200000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -82.985262813,
    42.438699682
  ],
  ""type"": ""Point""
}",-82.985262813,42.438699682
4921,9392674,7 MILE,WOODWARD,2015-10-11,11,10,2015,20,1,5,3,,2,0,,1,1,4,40,5,2,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.11541,42.43211,"{
  ""coordinates"": [
    -8.311541225799991e+01,
    4.243211451600010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.115412258,
    42.432114516
  ],
  ""type"": ""Point""
}",-83.1154122579999,42.4321145160001
4922,9391648,S I 375 SERVICE DRIVE,LAFAYETTE,2015-10-11,11,10,2015,15,1,5,9,,4,0,,1,1,1,65,4,2,5,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.03855,42.33582,"{
  ""coordinates"": [
    -8.303855226800000e+01,
    4.233581475600000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.038552268,
    42.335814756
  ],
  ""type"": ""Point""
}",-83.038552268,42.335814756
4923,9403398,S M 10,ROSA PARKS,2015-10-11,11,10,2015,21,1,4,3,,1,0,,1,1,4,30,2,2,3,5,0,0,0,0,true,,true,false,true,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.1182,42.40319,"{
  ""coordinates"": [
    -8.311820493300000e+01,
    4.240319435700010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.118204933,
    42.403194357
  ],
  ""type"": ""Point""
}",-83.118204933,42.4031943570001
4924,9391664,REVERE,GRIXDALE,2015-10-11,11,10,2015,0,1,5,9,,,0,,1,1,4,25,1,3,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.0677,42.42877,"{
  ""coordinates"": [
    -8.306769991499991e+01,
    4.242877288300010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.067699915,
    42.428772883
  ],
  ""type"": ""Point""
}",-83.0676999149999,42.4287728830001
4925,9392663,JOY,ASBURYPARK,2015-10-11,11,10,2015,18,1,5,9,,2,0,,1,1,1,35,6,2,2,3,0,0,1,0,false,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.20683,42.35798,"{
  ""coordinates"": [
    -8.320682336300000e+01,
    4.235797759400000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.206823363,
    42.357977594
  ],
  ""type"": ""Point""
}",-83.206823363,42.357977594
4926,9400117,I 75,SCHAEFER,2015-10-11,11,10,2015,2,1,8,1,,1,0,,1,1,4,70,4,2,2,5,0,0,0,0,true,,false,false,true,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.15224,42.27906,"{
  ""coordinates"": [
    -8.315224033600001e+01,
    4.227905569500010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.152240336,
    42.279055695
  ],
  ""type"": ""Point""
}",-83.152240336,42.2790556950001
4927,9400113,N M 10,S JOHN C LODGE/N JOHN C LODGE,2015-10-11,11,10,2015,3,1,5,3,,1,0,,1,1,4,45,1,2,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.07216,42.35175,"{
  ""coordinates"": [
    -8.307215723199990e+01,
    4.235175046600010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.072157232,
    42.351750466
  ],
  ""type"": ""Point""
}",-83.0721572319999,42.3517504660001
4928,9396798,LAPPIN,BOULDER,2015-10-11,11,10,2015,2,1,1,9,,,1,,1,1,4,25,2,1,1,5,0,0,0,0,true,,false,false,false,true,false,,,,,,false,false,false,,,false,false,false,false,false,-82.95283,42.43745,"{
  ""coordinates"": [
    -8.295282371499999e+01,
    4.243744953000000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -82.952823715,
    42.43744953
  ],
  ""type"": ""Point""
}",-82.952823715,42.43744953
4929,9391681,CASS,FISHER,2015-10-11,11,10,2015,11,1,97,9,,4,0,,1,1,1,25,4,4,4,4,0,0,0,3,false,,true,true,false,false,false,,,,,,true,false,false,,,false,false,false,false,false,-83.05656,42.33826,"{
  ""coordinates"": [
    -8.305655856300000e+01,
    4.233826551900010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.056558563,
    42.338265519
  ],
  ""type"": ""Point""
}",-83.056558563,42.3382655190001
4930,9392651,MENDOTA,OAKMAN,2015-10-11,11,10,2015,15,1,97,9,,,0,,1,1,1,0,2,2,1,5,0,0,0,0,true,,false,false,true,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.16415,42.35691,"{
  ""coordinates"": [
    -8.316414870900000e+01,
    4.235691556700000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.164148709,
    42.356915567
  ],
  ""type"": ""Point""
}",-83.164148709,42.356915567
4931,9397880,SOUTHFIELD,FITZPATRICK,2015-10-11,11,10,2015,15,1,1,3,,1,0,,1,1,1,25,1,1,1,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.21636,42.36418,"{
  ""coordinates"": [
    -8.321636205999989e+01,
    4.236417976300000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.21636206,
    42.364179763
  ],
  ""type"": ""Point""
}",-83.2163620599999,42.364179763
4932,9393375,HONORAH,DIX,2015-10-11,11,10,2015,13,1,4,9,,,0,,1,1,1,25,2,3,4,4,0,0,0,1,false,,false,false,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.12583,42.31695,"{
  ""coordinates"": [
    -8.312582838700000e+01,
    4.231694747100000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.125828387,
    42.316947471
  ],
  ""type"": ""Point""
}",-83.125828387,42.316947471
4933,9402616,S M 10,RAMP 111A,2015-10-11,11,10,2015,14,1,5,3,,1,0,,1,1,1,55,1,2,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.10358,42.38968,"{
  ""coordinates"": [
    -8.310357949800000e+01,
    4.238967718400000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.103579498,
    42.389677184
  ],
  ""type"": ""Point""
}",-83.103579498,42.389677184
4934,9394440,CADIEUX,I 94 SERVICE,2015-10-11,11,10,2015,1,1,4,1,,4,0,,1,1,4,30,4,2,4,5,0,0,0,0,true,,true,true,true,false,false,,,,,,false,false,false,,,false,false,false,false,false,-82.93739,42.41762,"{
  ""coordinates"": [
    -8.293739243200000e+01,
    4.241762313100000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -82.937392432,
    42.417623131
  ],
  ""type"": ""Point""
}",-82.937392432,42.417623131
4935,9394412,MILTON,ELDON,2015-10-11,11,10,2015,16,1,97,9,,,0,,1,1,1,25,1,2,2,4,0,0,0,1,false,,false,false,false,false,false,,,,,,true,false,false,,,false,false,false,false,false,-83.02625,42.40735,"{
  ""coordinates"": [
    -8.302624975399991e+01,
    4.240735294200000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.026249754,
    42.407352942
  ],
  ""type"": ""Point""
}",-83.0262497539999,42.407352942
4936,9394411,RYAN,WINCHESTER,2015-10-11,11,10,2015,20,1,97,9,,4,0,,1,1,4,0,4,3,1,5,0,0,0,0,true,,false,false,true,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.06378,42.44518,"{
  ""coordinates"": [
    -8.306378544700000e+01,
    4.244518049400010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.063785447,
    42.445180494
  ],
  ""type"": ""Point""
}",-83.063785447,42.4451804940001
4937,9393391,DAVIDSON,ROSAPARKS,2015-10-11,11,10,2015,17,1,5,3,,1,0,,1,1,1,35,3,2,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.11309,42.39632,"{
  ""coordinates"": [
    -8.311309331099990e+01,
    4.239632012700010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.113093311,
    42.396320127
  ],
  ""type"": ""Point""
}",-83.1130933109999,42.3963201270001
4938,9398879,RAMP 047F,I-75,2015-10-11,11,10,2015,1,1,1,1,,1,1,,1,1,4,70,1,1,1,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.07797,42.40966,"{
  ""coordinates"": [
    -8.307797455199990e+01,
    4.240965741200010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.077974552,
    42.409657412
  ],
  ""type"": ""Point""
}",-83.0779745519999,42.4096574120001
