intersection_id,int_lat,int_lon,cam_lat,cam_lon,cam_heading,speed_limit,road_type,is_major_road,has_crosswalk,has_camera,has_speed_display,has_traffic_light,has_stop_sign,number_of_connecting_roads,is_lit,has_bike_lane,num_lanes,number_of_accidents,has_had_fatal
21683,34.16587920000109,-118.60902750001405,34.1660133589429,-118.6090069365113,188.16464852172348,25.0,tertiary,0,False,False,False,False,True,3,,,,0,False
21683,34.16587920000109,-118.60902750001405,34.165745041054876,-118.6090480634603,8.16464852222009,25.0,residential,0,False,False,False,False,True,3,,,2,0,False
21684,34.166806450028986,-118.60585530000046,34.166807897384544,-118.6060179948974,91.51524675067077,65.0,primary,1,False,False,False,False,False,4,,,3,6,False
21684,34.166806450028986,-118.60585530000046,34.166805002457494,-118.60569260510016,271.5152467507048,65.0,primary,1,False,False,False,False,False,4,,,3,6,False
21684,34.166806450028986,-118.60585530000046,34.166807897384544,-118.6060179948974,91.51524675067077,25.0,residential,0,False,False,False,False,False,4,,,2,6,False
21684,34.166806450028986,-118.60585530000046,34.166807897384544,-118.6060179948974,91.51524675067077,65.0,primary,1,False,False,False,False,False,4,,,"('2', '3')",6,False
21685,34.224154299999995,-118.4187665,34.22405293341106,-118.4186587049344,319.3428413196933,25.0,residential,0,False,False,False,False,False,3,,,,0,False
21685,34.224154299999995,-118.4187665,34.224069455033664,-118.41889330137975,51.945597549636545,25.0,residential,0,False,False,False,False,False,3,,,,0,False
21685,34.224154299999995,-118.4187665,34.22425604549159,-118.41887377657487,139.58594643718993,25.0,residential,0,False,False,False,False,False,3,,,,0,False
21686,34.2235771,-118.4181527,34.22367846707195,-118.41826049384824,139.34284131969332,25.0,residential,0,False,False,False,False,False,3,,,,0,False
21686,34.2235771,-118.4181527,34.223473388138714,-118.41804818887897,320.86629543498685,25.0,residential,0,False,False,False,False,False,3,,,,0,False
21686,34.2235771,-118.4181527,34.2234854707823,-118.41827246322786,48.150847870719076,25.0,residential,0,False,False,False,False,False,3,,,,0,False
21688,34.22416449999999,-118.421254,34.224279437089436,-118.42116817727825,212.60839824307882,25.0,residential,0,False,False,False,False,False,3,,,,0,False
21688,34.22416449999999,-118.421254,34.22410079386454,-118.42111036968475,298.900222300586,25.0,residential,0,False,False,False,False,False,3,,,,0,False
