intersection_id,int_lat,int_lon,cam_lat,cam_lon,cam_heading,speed_limit,road_type,is_major_road,has_crosswalk,has_camera,has_speed_display,has_traffic_light,has_stop_sign,number_of_connecting_roads,is_lit,has_bike_lane,num_lanes,number_of_accidents
4199,42.3342719,-83.23504600000001,42.33413691632529,-83.23504094544224,359.91418737390416,25,tertiary,0,False,False,False,False,False,3,,,2,0
4199,42.3342719,-83.23504600000001,42.33427445975901,-83.23486403174732,270.4193903093458,25,residential,0,False,False,False,False,False,3,,,2,0
4200,42.33588,-83.233848,42.335876869934665,-83.23402995675531,90.1767165839621,25,tertiary,0,False,False,False,False,False,4,,,2,0
4200,42.33588,-83.233848,42.33588263719803,-83.23366602903485,270.38576585811916,25,tertiary,0,False,False,False,False,False,4,,,2,0
4200,42.33588,-83.233848,42.33601500331263,-83.23385199110676,180.24835809457866,25,residential,0,False,False,False,False,False,4,,,2,0
4200,42.33588,-83.233848,42.33574501932245,-83.23384280075297,359.8679008576658,25,residential,0,False,False,False,False,False,4,,,2,0
4201,42.33949909999999,-83.2352486,42.339364094771994,-83.23524473745924,0.28994875877822324,25,tertiary,0,False,False,False,False,False,4,,,2,15
4201,42.33949909999999,-83.2352486,42.33949801114093,-83.2354306100926,91.04396378479237,25,residential,0,False,False,False,False,False,4,,,2,15
4201,42.33949909999999,-83.2352486,42.33950766830902,-83.2350669507481,267.8678630436939,25,residential,0,False,False,False,False,False,4,,,2,15
4201,42.33949909999999,-83.2352486,42.33963404387523,-83.23525530886731,179.39359375319384,25,tertiary,0,False,False,False,False,False,4,,,"('2', '3')",15
4202,42.3357973,-83.2363446,42.33580241696419,-83.23616272544592,269.3348290642023,25,tertiary,0,False,False,False,False,False,3,,,3,1
4202,42.3357973,-83.2363446,42.33593233525553,-83.23634504492743,181.36648135316145,25,residential,0,False,False,False,False,False,3,,,2,1
4202,42.3357973,-83.2363446,42.335790867603066,-83.23652639863475,88.77629844962217,25,tertiary,0,False,False,False,False,False,3,,,"('2', '3')",1
4203,42.3394701,-83.2364725,42.33947460277339,-83.23629058535583,269.59578749463503,25,residential,0,False,False,False,False,False,4,,,2,4
4203,42.3394701,-83.2364725,42.339335156369906,-83.23646578430915,359.39225364656505,25,residential,0,False,False,False,False,False,4,,,2,4
4203,42.3394701,-83.2364725,42.339605131633064,-83.23647389029098,181.06909233994676,25,residential,0,False,False,False,False,False,4,,,2,4
4203,42.3394701,-83.2364725,42.33946515819512,-83.2366543939107,89.4095140837145,25,residential,0,False,False,False,False,False,4,,,2,4
4205,42.339448,-83.237707,42.3394510639622,-83.2375250311466,270.2073505808119,25,residential,0,False,False,False,False,False,3,,,2,0
4205,42.339448,-83.237707,42.33931309604132,-83.23769896756265,358.9782492771354,25,residential,0,False,False,False,False,False,3,,,2,0
4205,42.339448,-83.237707,42.33958298014614,-83.23771221159605,179.8668172891978,25,residential,0,False,False,False,False,False,3,,,2,0
4207,42.3417,-83.260986,42.34170422262501,-83.2611679315948,93.31536161613667,65,secondary,1,False,False,False,False,False,3,,,"('4', '5')",1
4207,42.3417,-83.260986,42.34183459088559,-83.26100073847047,176.87893107106493,25,residential,0,False,False,False,False,False,3,,,2,1
4207,42.3417,-83.260986,42.34169676977914,-83.26080403147328,272.89399488828275,65,secondary,1,False,False,False,False,False,3,,,4,1
4208,42.4193200001172,-83.03180000001498,42.419324442933544,-83.03161783859822,269.4854882233283,65,secondary,1,False,False,False,False,False,3,,,4,2
4208,42.4193200001172,-83.03180000001498,42.419324442933544,-83.03161783859822,269.4854882233283,25,residential,0,False,False,False,False,False,3,,,,2
4208,42.4193200001172,-83.03180000001498,42.41931555701167,-83.03198216139478,89.48548819567003,65,secondary,1,False,False,False,False,False,3,,,4,2
4210,42.420179999999995,-83.031671,42.4200450182538,-83.03166548219787,359.6359671369605,25,residential,0,False,False,False,False,False,4,,,,0
4210,42.420179999999995,-83.031671,42.420184346286085,-83.03148883184257,269.52640063991356,25,residential,0,False,False,False,False,False,4,,,,0
4210,42.420179999999995,-83.031671,42.420314978169465,-83.03167667481628,179.58659621386346,25,residential,0,False,False,False,False,False,4,,,,0
4210,42.420179999999995,-83.031671,42.42017566394549,-83.03185316857775,89.530866648359,25,residential,0,False,False,False,False,False,4,,,,0
4211,42.42022,-83.029994,42.420215656086604,-83.03017616845602,89.52640063991356,25,residential,0,False,False,False,False,False,3,,,,0
4211,42.42022,-83.029994,42.420085026372895,-83.0299881283783,359.52355762959553,25,residential,0,False,False,False,False,False,3,,,,0
4211,42.42022,-83.029994,42.420354976060196,-83.02999976871389,179.55593541972655,25,residential,0,False,False,False,False,False,3,,,,0
4212,42.421012999999995,-83.031706,42.4208780216844,-83.03170033218458,359.58885589147997,25,residential,0,False,False,False,False,False,4,,,,0
4212,42.421012999999995,-83.031706,42.421008563126065,-83.03188816656615,89.48811394031418,25,residential,0,False,False,False,False,False,4,,,,0
4212,42.421012999999995,-83.031706,42.42114797380985,-83.031711859896,179.52845563032997,25,residential,0,False,False,False,False,False,4,,,,0
4212,42.421012999999995,-83.031706,42.421016912212714,-83.03152381151016,269.7106989659226,25,residential,0,False,False,False,False,False,4,,,,0
4213,42.42096900000001,-83.033512,42.42097343945129,-83.03332983376312,269.4881139403142,25,residential,0,False,False,False,False,False,3,,,,1
4213,42.42096900000001,-83.033512,42.4211039846754,-83.03351738097753,179.6802928207785,25,tertiary,0,False,False,False,False,False,3,,,,1
4213,42.42096900000001,-83.033512,42.42083402235475,-83.03350630670761,359.5820588110096,25,tertiary,0,False,False,False,False,False,3,,,,1
4214,42.421865999999994,-83.031743,42.42173102596397,-83.03173715026308,359.53171162895023,25,residential,0,False,False,False,False,False,4,,,,0
4214,42.421865999999994,-83.031743,42.42187023284018,-83.03156082209716,269.57464949743394,25,residential,0,False,False,False,False,False,4,,,,0
4214,42.421865999999994,-83.031743,42.42200098087754,-83.03174855459433,179.6245463953819,25,residential,0,False,False,False,False,False,4,,,,0
4214,42.421865999999994,-83.031743,42.42186206695423,-83.03192519011908,89.70202610215625,25,residential,0,False,False,False,False,False,4,,,,0
4215,42.42190500000001,-83.030064,42.421900769535924,-83.03024617819646,89.57464949743394,25,residential,0,False,False,False,False,False,3,,,,0
4215,42.42190500000001,-83.030064,42.42177001818414,-83.03005848358052,359.6354108613014,25,residential,0,False,False,False,False,False,3,,,,0
4215,42.42190500000001,-83.030064,42.42203996828692,-83.03007008953517,179.45517204787427,25,residential,0,False,False,False,False,False,3,,,,0
4216,42.422621,-83.031774,42.422486017665506,-83.0317685108952,359.6451928890114,25,residential,0,False,False,False,False,False,3,,,,0
4216,42.422621,-83.031774,42.42261686903841,-83.03195618432504,89.61805811727334,25,residential,0,False,False,False,False,False,3,,,,0
4216,42.422621,-83.031774,42.4226250232554,-83.03159181126098,269.66365335675266,25,residential,0,False,False,False,False,False,3,,,,0
4217,42.42258000000001,-83.033582,42.42258412178171,-83.03339981550342,269.6230503528621,25,residential,0,False,False,False,False,False,3,,,,0
4217,42.42258000000001,-83.033582,42.42271498995996,-83.03358713208051,179.75869792571643,25,tertiary,0,False,False,False,False,False,3,,,,0
4217,42.42258000000001,-83.033582,42.422445027797934,-83.03357607776066,359.5101886654633,25,tertiary,0,False,False,False,False,False,3,,,,0
4218,42.3837614,-83.0303135,42.383850628728425,-83.03045023068275,132.72498966106713,25,residential,0,False,False,False,False,False,4,,,2,3
4218,42.3837614,-83.0303135,42.383846764814294,-83.03017235218097,232.16192326856242,25,tertiary,0,False,False,False,False,False,4,,,2,3
4218,42.3837614,-83.0303135,42.38366841930474,-83.0304456036565,47.85600005257999,25,tertiary,0,False,False,False,False,False,4,,,2,3
4218,42.3837614,-83.0303135,42.38365774106863,-83.03019674822237,321.5069326945411,25,tertiary,0,False,False,False,False,False,4,,,2,3
4219,42.38560199999999,-83.03091,42.3854851914463,-83.03081858469388,331.2479223188082,25,residential,0,False,False,False,False,False,4,,,2,2
4219,42.38560199999999,-83.03091,42.38560457010676,-83.03072787049383,270.27883146254084,25,residential,0,False,False,False,False,False,4,,,2,2
4219,42.38560199999999,-83.03091,42.385599128035864,-83.0310921212811,90.15085807808077,25,residential,0,False,False,False,False,False,4,,,2,2
4219,42.38560199999999,-83.03091,42.38572105391713,-83.0309959834606,153.20425993730862,25,residential,0,False,False,False,False,False,4,,,2,2
4220,42.3841906,-83.0294523,42.38411243594144,-83.02960084434093,56.00208529992972,25,tertiary,0,False,False,False,False,False,3,,,2,1
4220,42.3841906,-83.0294523,42.38429635922386,-83.0295655737673,142.91768593853322,25,residential,0,False,False,False,False,False,3,,,2,1
4220,42.3841906,-83.0294523,42.384263701953266,-83.02929913769609,238.59495517623537,25,tertiary,0,False,False,False,False,False,3,,,2,1
4221,42.3830865,-83.0308792,42.383205329668925,-83.03079265726483,209.73538758944423,25,tertiary,0,False,False,False,False,False,3,,,2,3
4221,42.3830865,-83.0308792,42.38297437012855,-83.03098071318284,35.237920915706525,25,tertiary,0,False,False,False,False,False,3,,,2,3
4221,42.3830865,-83.0308792,42.38317999546542,-83.03101063969984,135.18424238978042,25,residential,0,False,False,False,False,False,3,,,2,3
4222,42.3831731,-83.0296203,42.38326941986564,-83.02974797559388,136.86806031475538,25,tertiary,0,False,False,False,False,False,3,,,2,7
4222,42.3831731,-83.0296203,42.383259057569305,-83.02947980947533,231.83614220700287,25,tertiary,0,False,False,False,False,False,3,,,2,7
4222,42.3831731,-83.0296203,42.38305144084425,-83.02954123273653,335.642614141679,25,residential,0,False,False,False,False,False,3,,,2,7
4223,42.35650650003073,-82.99856349986102,42.356387261057456,-82.99847801823093,333.3467298330105,25,residential,0,False,False,False,False,False,4,,,2,6
4223,42.35650650003073,-82.99856349986102,42.356387261057456,-82.99847801823093,333.3467298330105,65,secondary,1,False,False,False,False,False,4,,,2,6
4223,42.35650650003073,-82.99856349986102,42.356625738931115,-82.99864898182072,153.34672983583016,65,secondary,1,False,False,False,False,False,4,,,2,6
4223,42.35650650003073,-82.99856349986102,42.356625738931115,-82.99864898182072,153.34672983583016,25,residential,0,False,False,False,False,False,4,,,2,6
4224,42.358386,-82.9999073,42.35826546148397,-82.99982519628246,334.54582459465206,65,secondary,1,False,False,False,True,False,4,,,2,17
4224,42.358386,-82.9999073,42.35832232872299,-83.00006787737217,63.217619494737676,25,tertiary,0,False,False,False,True,False,4,,,"('2', '3')",17
4224,42.358386,-82.9999073,42.35845105406477,-82.99974773324013,242.55016964221335,25,tertiary,0,False,False,False,True,False,4,,,"('2', '3')",17
