intersection_id,int_lat,int_lon,cam_lat,cam_lon,cam_heading,speed_limit,road_type,is_major_road,has_crosswalk,has_camera,has_speed_display,has_traffic_light,has_stop_sign,number_of_connecting_roads,is_lit,has_bike_lane,num_lanes,number_of_accidents
9537,40.04232,-75.139322,40.04229862815225,-75.13914837734453,279.18848095945003,25,residential,0,False,False,False,False,False,4,,,,0
9537,40.04232,-75.139322,40.04234267671558,-75.13949534228385,99.74929638246715,25,residential,0,False,False,False,False,False,4,,,,0
9537,40.04232,-75.139322,40.0421868264918,-75.13935193069,9.890267808578926,25,residential,0,False,False,False,False,False,4,,,,0
9537,40.04232,-75.139322,40.04245325257504,-75.13929267102843,189.69131588760587,25,residential,0,False,False,False,False,False,4,,,,0
9538,40.04113699999999,-75.139531,40.041243128699556,-75.139422137285,218.34221008585098,25,residential,0,False,False,False,False,False,3,,,,0
9538,40.04113699999999,-75.139531,40.0412719923161,-75.13953937883214,177.35845358729375,25,residential,0,False,False,False,False,False,3,,,,0
9538,40.04113699999999,-75.139531,40.04100410294134,-75.13956294271333,10.556593962666682,25,residential,0,False,False,False,False,False,3,,,,0
9539,40.042424,-75.140117,40.04240132421545,-75.13994365730689,279.74929638246715,25,residential,0,False,False,False,False,False,4,,,,0
9539,40.042424,-75.140117,40.04255725326336,-75.1400876763177,189.69006502956506,25,residential,0,False,False,False,False,False,4,,,,0
9539,40.042424,-75.140117,40.042445289682426,-75.1402906400563,99.15382819791455,25,residential,0,False,False,False,False,False,4,,,,0
9539,40.042424,-75.140117,40.042290701839995,-75.14014597616395,9.575274981034056,25,residential,0,False,False,False,False,False,4,,,,0
9540,40.0439481,-75.1397816,40.04381484684415,-75.1398109248664,9.690065029565062,25,residential,0,False,False,False,False,False,4,,,,0
9540,40.0439481,-75.1397816,40.04397016496011,-75.13995508000257,99.48661274687487,25,residential,0,False,False,False,False,False,4,,,,0
9540,40.0439481,-75.1397816,40.04392496780429,-75.1396083555667,279.94542420618814,25,residential,0,False,False,False,False,False,4,,,,0
9540,40.0439481,-75.1397816,40.04408168930979,-75.13975498989963,188.79403041545356,25,residential,0,False,False,False,False,False,4,,,,0
9541,40.042519999999996,-75.1409,40.04249871123167,-75.14072635956722,279.15382819791455,25,residential,0,False,False,False,False,False,4,,,,0
9541,40.042519999999996,-75.1409,40.042386746253754,-75.14092931993655,9.689355165339634,25,residential,0,False,False,False,False,False,4,,,,0
9541,40.042519999999996,-75.1409,40.04254185457746,-75.14107352145544,99.3969333915287,25,residential,0,False,False,False,False,False,4,,,,0
9541,40.042519999999996,-75.1409,40.04265332474808,-75.14087123161846,189.50709160306883,25,residential,0,False,False,False,False,False,4,,,,0
9542,40.04090099999999,-75.140448,40.04103429790236,-75.14041902217645,189.5762093956228,25,residential,0,False,False,False,False,False,4,,,,0
9542,40.04090099999999,-75.140448,40.040880144294235,-75.1402742747302,278.96765912449797,25,residential,0,False,False,False,False,False,4,,,,0
9542,40.04090099999999,-75.140448,40.040767771603925,-75.14047751390463,9.753399761156857,25,residential,0,False,False,False,False,False,4,,,,0
9542,40.04090099999999,-75.140448,40.04092247182309,-75.14062159822416,99.2322403055012,25,residential,0,False,False,False,False,False,4,,,,0
9543,40.041002,-75.141234,40.04102259609223,-75.14140777799484,98.85689509729963,25,residential,0,False,False,False,False,False,4,,,,0
9543,40.041002,-75.141234,40.04113525385321,-75.14120468124204,189.6893551653396,25,residential,0,False,False,False,False,False,4,,,,0
9543,40.041002,-75.141234,40.04097874075679,-75.14106079182493,280.0010221553175,25,residential,0,False,False,False,False,False,4,,,,0
9543,40.041002,-75.141234,40.040868800541546,-75.14126373418048,9.826710597264992,25,residential,0,False,False,False,False,False,4,,,,0
9544,40.04261999999999,-75.141694,40.04248672032895,-75.14172311978436,9.623713338497623,25,residential,0,False,False,False,False,False,4,,,,0
9544,40.04261999999999,-75.141694,40.04259814635271,-75.14152047815101,279.3969333915287,25,residential,0,False,False,False,False,False,4,,,,0
9544,40.04261999999999,-75.141694,40.042753317781134,-75.14166517701194,189.52562581826646,25,residential,0,False,False,False,False,False,4,,,,0
9544,40.04261999999999,-75.141694,40.04264338267226,-75.14186718419003,100.05456097988315,25,residential,0,False,False,False,False,False,4,,,"('2', '1')",0
9545,40.0441519,-75.1413628,40.044018582324306,-75.14139162415819,9.525625818266462,25,residential,0,False,False,False,False,False,4,,,,0
9545,40.0441519,-75.1413628,40.04412926320323,-75.14118944431173,279.73333798631353,25,residential,0,False,False,False,False,False,4,,,,0
9545,40.0441519,-75.1413628,40.04428483208633,-75.14133110406655,190.475511036204,25,residential,0,False,False,False,False,False,4,,,,0
9545,40.0441519,-75.1413628,40.044174471108455,-75.14153617024397,99.70520284021472,25,residential,0,False,False,False,False,False,4,,,,0
9546,40.042759,-75.142723,40.04262515053377,-75.14274729608155,8.034057539290927,25,residential,0,False,False,False,False,False,4,,,,0
9546,40.042759,-75.142723,40.0427355967916,-75.1425498202173,280.06395206078724,25,residential,0,False,False,False,False,False,4,,,"('2', '1')",0
9546,40.042759,-75.142723,40.04278516033295,-75.14289551066341,101.25314646013715,25,residential,0,False,False,False,False,False,4,,,,0
9546,40.042759,-75.142723,40.04289179748016,-75.14269036330109,190.78840478083103,25,residential,0,False,False,False,False,False,4,,,,0
9547,40.04123299999999,-75.143046,40.0412112589887,-75.14287245772235,279.3494125135653,25,residential,0,False,False,False,False,False,4,,,,0
9547,40.04123299999999,-75.143046,40.04136637271435,-75.14301761084417,189.38341151779753,25,residential,0,False,False,False,False,False,4,,,,0
9547,40.04123299999999,-75.143046,40.04125292718833,-75.14321991054048,98.57123458210197,25,residential,0,False,False,False,False,False,4,,,,0
9547,40.04123299999999,-75.143046,40.04109985098156,-75.14307611417614,9.953500666375248,25,residential,0,False,False,False,False,False,4,,,,0
9548,40.042905399999995,-75.1438309,40.042926152733415,-75.14400465126518,98.92577276773989,25,residential,0,False,False,False,True,False,4,,,2,0
9548,40.042905399999995,-75.1438309,40.04277193930454,-75.14385858070989,9.149890680358794,65,primary,1,False,False,False,True,False,4,,,4,0
9548,40.042905399999995,-75.1438309,40.04288325881725,-75.1436574391539,279.5218595703481,25,residential,0,False,False,False,True,False,4,,,,0
9548,40.042905399999995,-75.1438309,40.04303847080702,-75.14380020572095,190.14564215951233,65,primary,1,False,False,False,True,False,4,,,"('4', '5')",0
9549,40.0419694,-75.1440356,40.04199119886278,-75.14420913190878,99.37501475846233,25,residential,0,False,False,False,False,False,3,,,,0
9549,40.0419694,-75.1440356,40.04210266477586,-75.1440063652346,189.66326671130065,65,primary,1,False,False,False,False,False,3,,,4,0
9549,40.0419694,-75.1440356,40.04183613699642,-75.14406484840391,9.66781097350463,65,primary,1,False,False,False,False,False,3,,,4,0
9550,40.0444266,-75.1434992,40.044293190562755,-75.14352729623042,9.286605983380184,65,primary,1,False,False,False,True,False,4,,,"('4', '5')",0
9550,40.0444266,-75.1434992,40.04444968804008,-75.14367245565609,99.92893042368871,25,tertiary,0,False,False,False,True,False,4,,,,0
9550,40.0444266,-75.1434992,40.04455973053094,-75.14346894689326,189.99924624813912,65,primary,1,False,False,False,True,False,4,,,4,0
9550,40.0444266,-75.1434992,40.044399104129646,-75.14332703716833,281.83124986935536,25,residential,0,False,False,False,True,False,4,,,,0
9551,40.04314565007758,-75.14566819996803,40.043124334134596,-75.14549456361406,279.1685658653529,25,residential,0,False,False,False,False,False,2,,,,0
9551,40.04314565007758,-75.14566819996803,40.043166965760065,-75.1458418364294,99.16856586112351,25,residential,0,False,False,False,False,False,2,,,,0
9552,40.043754000000014,-75.144428,40.04361885423721,-75.14442794409558,0.07470490549815167,25,tertiary,0,False,False,False,False,False,3,,,,0
9552,40.043754000000014,-75.144428,40.043782012074104,-75.14460002027195,102.0555695996623,25,residential,0,False,False,False,False,False,3,,,,0
9552,40.043754000000014,-75.144428,40.043887838124064,-75.14445240172817,172.11607399634158,25,tertiary,0,False,False,False,False,False,3,,,,0
9553,40.043523,-75.148676,40.04350094379935,-75.14850251928493,279.488460003627,25,residential,0,False,False,False,False,True,4,,,,0
9553,40.043523,-75.148676,40.04354620090568,-75.14884922781964,99.98082657395503,25,residential,0,False,False,False,False,True,4,,,,0
9553,40.043523,-75.148676,40.04339044678861,-75.14871027657418,11.336448068851098,25,residential,0,False,False,False,False,True,4,,,,0
9553,40.043523,-75.148676,40.04365618402295,-75.14864614851388,189.86988913240936,25,residential,0,False,False,False,False,True,4,,,,0
9554,40.04408930000158,-75.14693375001754,40.04395602400526,-75.14696289847875,9.636357105586171,25,residential,0,False,False,False,False,False,2,,,,0
9554,40.04408930000158,-75.14693375001754,40.04422257598769,-75.14690460144357,189.63635710227027,25,residential,0,False,False,False,False,False,2,,,,0
9555,40.04360799999999,-75.152081,40.04361506623696,-75.15190540201476,267.10065149241984,25,residential,0,False,False,False,False,False,3,,,,0
9555,40.04360799999999,-75.152081,40.04374294083547,-75.1520713207468,183.25335231442105,25,residential,0,False,False,False,False,False,3,,,,0
9555,40.04360799999999,-75.152081,40.04361296755136,-75.15225671967676,92.20439627225187,25,residential,0,False,False,False,False,False,3,,,,0
9556,40.04443450000087,-75.14962940001045,40.044299995016445,-75.14964650259743,5.677797673823875,65,primary,1,False,False,False,False,False,5,,,2,0
9556,40.04443450000087,-75.14962940001045,40.044299995016445,-75.14964650259743,5.677797673823875,25,residential,0,False,False,False,False,False,5,,,,0
9556,40.04443450000087,-75.14962940001045,40.04456900497976,-75.14961229735708,185.6777976768158,25,primary_link,0,False,False,False,False,False,5,,,1,0
9556,40.04443450000087,-75.14962940001045,40.04456900497976,-75.14961229735708,185.6777976768158,65,primary,1,False,False,False,False,False,5,,,2,0
9556,40.04443450000087,-75.14962940001045,40.04456900497976,-75.14961229735708,185.6777976768158,25,residential,0,False,False,False,False,False,5,,,,0
9557,40.044392,-75.1520268,40.04425702343565,-75.15203559526921,2.9648590199445835,25,residential,0,False,False,False,False,False,3,,,,0
9557,40.044392,-75.1520268,40.04438726221888,-75.15185106758024,272.10677495489574,25,residential,0,False,False,False,False,False,3,,,,0
9557,40.044392,-75.1520268,40.04452697634156,-75.15201799900764,182.96671514277165,25,residential,0,False,False,False,False,False,3,,,,0
9558,40.043643,-75.153225,40.04363728711805,-75.15304931860113,272.5212537566748,25,residential,0,False,False,False,False,False,3,,,,0
9558,40.043643,-75.153225,40.043647273938156,-75.15340075063432,91.91089895525266,25,residential,0,False,False,False,False,False,3,,,,0
9558,40.043643,-75.153225,40.04377796662963,-75.15321595014444,183.04871088862876,25,residential,0,False,False,False,False,False,3,,,,0
9559,40.04365899999999,-75.153883,40.0435240874131,-75.15389332425414,3.465032146123235,25,tertiary,0,False,False,False,False,False,4,,,,0
9559,40.04365899999999,-75.153883,40.04366355625928,-75.15405873866581,92.03107790715711,25,residential,0,False,False,False,False,False,4,,,,0
9559,40.04365899999999,-75.153883,40.043654726793434,-75.1537072493078,271.91089895525266,25,residential,0,False,False,False,False,False,4,,,,0
9559,40.04365899999999,-75.153883,40.043793976118536,-75.15387419304834,182.9698830078011,25,tertiary,0,False,False,False,False,False,4,,,,0
9560,40.046490999999996,-75.153034,40.04635603372577,-75.15304305760155,3.0510095388180503,25,residential,0,False,False,False,False,False,3,,,,0
9560,40.046490999999996,-75.153034,40.04650668499733,-75.15320865758939,96.76328376439011,25,residential,0,False,False,False,False,False,3,,,,0
9560,40.046490999999996,-75.153034,40.046474892954194,-75.15285940749392,276.94335198034923,25,residential,0,False,False,False,False,False,3,,,,0
9561,40.044612,-75.153821,40.04447702341743,-75.1538297945179,2.965759642710907,25,tertiary,0,False,False,False,False,False,3,,,,0
9561,40.044612,-75.153821,40.04464178411847,-75.153992517685,102.83068141644407,25,residential,0,False,False,False,False,False,3,,,,0
9561,40.044612,-75.153821,40.04474700885531,-75.15381308850765,182.67770000835839,25,tertiary,0,False,False,False,False,False,3,,,,0
9562,39.9406347462034,-75.14931641260962,39.94075447634829,-75.1493978516651,152.46055061923505,25,residential,0,False,False,False,True,False,5,,,,0
9562,39.9406347462034,-75.14931641260962,39.94075447634829,-75.1493978516651,152.46055061923505,25,tertiary,0,False,False,False,True,False,5,,,,0
9562,39.9406347462034,-75.14931641260962,39.9405101589764,-75.14924837202263,337.29487041561725,25,residential,0,False,False,False,True,False,5,,,,0
9562,39.9406347462034,-75.14931641260962,39.94053994059179,-75.14944154026884,45.54891737920781,25,residential,0,False,False,False,True,False,5,,,,0
9562,39.9406347462034,-75.14931641260962,39.94072185419462,-75.1491821728657,229.96484654943018,25,tertiary,0,False,False,False,True,False,5,,,,0
