intersection_id,int_lat,int_lon,cam_lat,cam_lon,cam_heading,speed_limit,road_type,is_major_road,has_crosswalk,has_camera,has_speed_display,has_traffic_light,has_stop_sign,number_of_connecting_roads,is_lit,has_bike_lane,num_lanes,number_of_accidents,has_had_fatal
16953,41.849771999999994,-87.7186051,41.84977434151071,-87.71842443856433,269.48629319509314,25.0,residential,0,False,False,False,False,False,4,,,,0,True
16953,41.849771999999994,-87.7186051,41.84976975029858,-87.71878576351206,89.52535624078371,25.0,residential,0,False,False,False,False,False,4,,,,0,True
16953,41.849771999999994,-87.7186051,41.84990707190651,-87.71860862681056,179.36104430425564,25.0,residential,0,False,False,False,False,False,4,,,,0,True
16953,41.849771999999994,-87.7186051,41.84963693022847,-87.71860142963287,359.31550786806326,25.0,residential,0,False,False,False,False,False,4,,,,0,True
16954,41.84618199999999,-87.7185111,41.84618460618288,-87.7183304551456,269.37392964004505,25.0,residential,0,False,False,False,False,False,4,,,,0,True
16954,41.84618199999999,-87.7185111,41.84631707081628,-87.71851470626342,179.33568500197975,25.0,residential,0,False,False,False,False,False,4,,,,0,True
16954,41.84618199999999,-87.7185111,41.84617915243703,-87.71869173832548,89.27165846754588,25.0,residential,0,False,False,False,False,False,4,,,,0,True
16954,41.84618199999999,-87.7185111,41.84604692940386,-87.71850747880873,359.33094412910015,25.0,residential,0,False,False,False,False,False,4,,,,0,True
16955,41.8425259,-87.7171839,41.84266096659082,-87.71718778548194,179.24613231271064,25.0,residential,0,False,False,False,False,False,4,,,,0,True
16955,41.8425259,-87.7171839,41.84239084030238,-87.71717960715333,359.11690383430647,25.0,residential,0,False,False,False,False,False,4,,,,0,True
16955,41.8425259,-87.7171839,41.84252854416876,-87.71700326638826,269.35689787467334,25.0,residential,0,False,False,False,False,False,4,,,,0,True
16955,41.8425259,-87.7171839,41.84252316569394,-87.71736453120025,89.31878299765799,25.0,residential,0,False,False,False,False,False,4,,,,0,True
16956,41.84433859999999,-87.7184629,41.844340935892426,-87.71828225371793,269.4885316372201,65.0,secondary,1,False,False,False,False,False,4,,,,0,True
16956,41.84433859999999,-87.7184629,41.844473673075726,-87.71846635455827,179.38372117646531,25.0,residential,0,False,False,False,False,False,4,,,,0,True
16956,41.84433859999999,-87.7184629,41.844336132617514,-87.7186435431448,89.43287756916106,65.0,secondary,1,False,False,False,False,False,4,,,,0,True
16956,41.84433859999999,-87.7184629,41.84420352855981,-87.71845933269068,359.3479524494168,25.0,residential,0,False,False,False,False,False,4,,,,0,True
16957,41.7487086,-87.714552,41.74884366637723,-87.71455602922197,179.1960436539391,25.0,residential,0,False,False,False,False,False,3,,,,0,True
16957,41.7487086,-87.714552,41.74857353366327,-87.71454796817329,359.1952095736534,25.0,residential,0,False,False,False,False,False,3,,,,0,True
16957,41.7487086,-87.714552,41.748705710482554,-87.71473236369225,89.25033467757999,25.0,residential,0,False,False,False,False,False,3,,,,0,True
16958,41.74779699999999,-87.714525,41.74766193304632,-87.71452100394018,359.20652738987036,25.0,residential,0,False,False,False,False,False,3,,,,0,True
