int_lat,int_lon,cam_lat,cam_lon,cam_heading,speed_limit,road_type,is_major_road,has_crosswalk,has_camera,has_speed_display,has_traffic_light,has_stop_sign,number_of_connecting_roads,num_lanes,number_of_accidents,AADT
40.59485,-73.969152,40.5949837676381,-73.96917702012692,171.21475301487033,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,6271.2
40.594744600000006,-73.9681795,40.59476364825032,-73.96835498771834,97.43272277069752,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,6271.2
40.5928751,-73.9687773,40.59300881998188,-73.96880275433128,171.07249727348392,25.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,8.0,2373.2
40.59297649999999,-73.9678468,40.592957264083154,-73.96802224780369,81.1439078611674,25.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,5.0,24684.0
40.5927726,-73.9697057,40.59279196435695,-73.96953027693974,261.08998147122907,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,11.0,2373.2
40.5907521,-73.9683772,40.59088591791631,-73.96840175227243,171.36654080257267,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,15.0,24684.0
40.5908542,-73.9674474,40.590834926926576,-73.96762283522685,81.12776122994171,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,13.0,24684.0
40.59065029999999,-73.9693041,40.59066952365093,-73.96912865587038,261.1500334338588,25.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,12.0,2373.2
40.58863169999999,-73.96797,40.588765408217526,-73.96799555953417,171.03713711529167,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,13.0,24684.0
40.58791,-73.967834,40.58804374942075,-73.96785918572068,171.1590674186632,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,24684.0
40.58873299999999,-73.967046,40.58871377604036,-73.96722143894296,81.14857195976492,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,24684.0
40.58853009999999,-73.9688972,40.588549403736366,-73.96872177655534,261.1154905462646,25.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,6.0,24684.0
40.587234,-73.967702,40.58736764786064,-73.96772809671674,170.8612789401867,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,24684.0
40.587388,-73.9662723,40.58736931178909,-73.96644783497698,81.37753290584897,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,24684.0
40.5865159,-73.9675662,40.58664964467414,-73.96759142875985,171.1446847084541,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,8.0,24684.0
40.58667140894748,-73.96615039820733,40.586690420897305,-73.96597492488976,261.2387173002518,65.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,7.0,155.0,24684.0
40.5864126,-73.968499,40.58643200874455,-73.96832360203739,261.07027167706013,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,24684.0
40.60421589999999,-74.0170004,40.60432206461585,-74.0168907299808,217.5748660571097,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,15012.0
40.6125949,-73.9107559,40.612470012914486,-73.91068821980639,336.85059525624285,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,22454.666666666668
40.611801,-73.9066454,40.61180522628177,-73.90682261415823,91.08071858564182,25.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,6.0,22454.666666666668
40.608879,-73.903954,40.60883403887426,-73.90378681021753,288.72246671877895,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,22454.666666666668
40.611105,-73.9066731,40.61123988169336,-73.90666260790843,182.6808674350648,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,22454.666666666668
40.61251899999999,-73.906746,40.612513152712346,-73.90656886330808,271.76851398120755,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,22454.666666666668
40.609117000000005,-73.904838,40.60907199350271,-73.9046708306121,288.7434394632919,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,22454.666666666668
40.607537,-73.905762,40.60758387986742,-73.90559572316903,248.9865870031747,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,22454.666666666668
40.591568,-73.984257,40.591701746766425,-73.98428221426815,171.16085526416987,65.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2099.0
40.6271444,-74.0003144,40.62703846029992,-74.00042447973536,37.717189737029,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,20.0,4424.0
40.674397,-73.896509,40.67452959221057,-73.89654314531124,168.18761840414675,65.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,137.0,3601.3333333333335
40.673148,-73.896189,40.67301541408643,-73.89615481309322,348.17348940030143,65.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,33.0,3601.3333333333335
40.674255,-73.897485,40.6742802306682,-73.89731065549182,258.5191733826101,25.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,15.0,3601.3333333333335
40.674551,-73.895499,40.67457655189121,-73.89532473551314,258.3791853441487,25.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,18.0,4562.0
40.671749,-73.89684,40.671723229281874,-73.89701420158472,78.28571009249953,25.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,23.0,6555.333333333333
40.672043,-73.8948617,40.672067830188766,-73.89468726218995,258.6903072364421,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,17.0,6555.333333333333
40.667833,-73.894831,40.667700819722576,-73.89479420552588,347.3124648383882,65.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,58.0,4265.2
40.66798,-73.893839,40.66811265488127,-73.89387272004217,168.32478332922233,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,15.0,4265.2
40.66142550009841,-73.89403100014209,40.66135872679748,-73.89418525124754,59.66309417712944,25.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,26.0,6735.2
40.66219699999999,-73.892287,40.66212981632256,-73.89244094521776,59.461561496716286,25.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,14.0,6735.2
40.65275362881613,-73.88627651549274,40.65273142190061,-73.8861015194301,278.7339939188508,65.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,4.0,168.0,1800.6666666666667
40.6492007,-73.88767240000001,40.64928487568832,-73.88753363199929,230.74099137364223,25.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,17.0,1800.6666666666667
40.6498998,-73.8841783,40.650006783207154,-73.88428665726774,141.62544595895042,65.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,17.0,20592.0
40.6495117456703,-73.88360356706707,40.649552646468905,-73.88377264409122,106.89298314108504,65.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,4.0,12.0,20592.0
40.64844380002184,-73.88241730005534,40.64834777307236,-73.88254209885378,43.98050044925861,65.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,55.0,20592.0
40.6467929,-73.8849787,40.64669027186302,-73.88486331508601,318.6980979997296,25.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,39.0,3412.8
40.64760365003158,-73.88146540006676,40.64751696242218,-73.88160147254708,49.36204923313744,65.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,28.0,3412.8
40.64691925002748,-73.88071080005884,40.646831820989966,-73.88084605100654,48.95045325227932,65.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,9.0,3412.8
40.6463456,-73.8802055,40.64644860574383,-73.88032030264634,138.94191949025668,65.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,9.0,3412.8
40.64615630002636,-73.87986220005668,40.64606868288088,-73.87999723945933,48.845208334765005,65.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,8.0,3412.8
40.6733042,-73.8951779,40.67333101566633,-73.89500396664391,257.8327394245727,25.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,7.0,3601.3333333333335
40.66644600000001,-73.893446,40.66647145477563,-73.89327173216569,258.4199118296086,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,6735.2
40.668118,-73.892918,40.66798536508711,-73.89288414491993,348.2797454300816,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,6735.2
40.72089,-73.940865,40.72102395748073,-73.94088821434588,171.79793923341435,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,36.0,11760.5
40.732726200001096,-73.94282129998628,40.7325927099028,-73.94279382251538,350.4109499830608,65.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,41.0,5201.142857142857
40.7276682,-73.942943,40.72765173888724,-73.9431192863224,82.31265906046292,65.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,27.0,5177.0
40.693864000000005,-73.929702,40.69394403059243,-73.92984502965214,125.62290205993212,65.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,34.0,11461.6
40.6956481,-73.92924310000001,40.695728396507725,-73.92938587593218,125.7626705613086,65.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,11461.6
40.69515800003145,-73.92834499993921,40.695236807020486,-73.9284892002944,124.98066473478804,65.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,29.0,11461.6
40.6412144,-74.0251097,40.64110924474039,-74.02522109205604,38.26605548066982,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,9312.0
40.64590319999999,-74.0238269,40.64583152973967,-74.02367651587662,301.3976937019692,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,31.0,2575.2
40.6465042,-74.0232049,40.64642055055136,-74.02306558465607,307.6120986121721,25.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,32.0,2575.2
40.6468601,-74.0192622,40.64696802056702,-74.01915545450167,216.35503231134365,25.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,30.0,2575.2
40.64762939999999,-74.022034,40.6475472510686,-74.02189315175593,306.8055853932052,25.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,17.0,2575.2
40.6487477,-74.0208729,40.64866119036497,-74.0207366241764,309.1718843486975,25.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,29.0,2575.2
40.6524596,-74.0134335,40.65256590418384,-74.013323985812,217.47549580211185,25.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,22.0,2698.0
40.6543625,-74.0150499,40.654284753424015,-74.01490479416518,304.4850616748126,25.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,13.0,2698.0
40.6535821,-74.0122731,40.65368794481541,-74.01216281966542,217.789154135628,25.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,24.0,2698.0
40.65547299999999,-74.0138978,40.65538832909901,-74.01375953432314,308.1597051944316,25.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,2698.0
40.654706,-74.0110994,40.65481160547613,-74.01098872302602,217.95132509887432,25.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0,2698.0
40.6563656,-74.00936940000001,40.65647148168603,-74.0092591763482,217.7619954948824,25.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,18.0,2698.0
40.6575079,-74.0081798,40.65761377400086,-74.00806956183385,217.7664214265,25.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0,2698.0
40.658619,-74.0070228,40.65872486272565,-74.00691254142657,217.7733189102424,25.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,9032.0
40.67199239999999,-73.9938908,40.67187846094191,-73.99398619072291,31.85957178049188,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,41.0,7616.5
40.67079189999999,-73.9948939,40.67067782180092,-73.99498900183305,31.750346032396862,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,19627.0
40.659061,-73.910943,40.658928380014565,-73.91090904419333,348.25701888939267,25.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,18.0,2293.6
40.660876,-73.909461,40.66085010819489,-73.90963514277266,78.24183085803804,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,14.0,2293.6
40.65920299999999,-73.909987,40.65933563263912,-73.91002087041174,168.2845521241809,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,2293.6
40.661714,-73.903813,40.66168778162152,-73.90398706047655,78.09699339853455,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,4265.2
40.66003400000001,-73.904385,40.66016657105542,-73.90441928293063,168.14527687398208,25.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,8.0,9386.666666666666
40.66031499999999,-73.902499,40.66044761959889,-73.90253295740189,168.251206433549,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,9386.666666666666
40.662672999999984,-73.897369,40.66264682785156,-73.89754307474085,78.11274644883139,25.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,19.0,4265.2
40.662945,-73.895531,40.66292024619377,-73.89570543279787,78.72395810523,25.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,32.0,6735.2
40.661272,-73.896055,40.66140485771497,-73.89608731163413,168.7881038093525,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,6735.2
40.676846000000005,-73.997405,40.67689298283121,-73.99757140178653,109.6940796696934,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,29176.0
40.67648679999999,-73.9987227,40.67661370297071,-73.99866175640229,199.43098120801093,25.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,34.0,29176.0
40.706758,-73.941399,40.70689209131407,-73.94142083774811,172.24472951594385,25.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,17.0,3175.0
40.70765399999999,-73.93983800000001,40.70763706193508,-73.9400141553681,82.10712128276862,65.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,49.0,3175.0
40.70778099999999,-73.9385382,40.70764624823414,-73.93852515226284,355.0934772446486,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,3175.0
40.70912299999999,-73.9276568,40.70899456144921,-73.92760166839503,341.2113629851698,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,4497.0
40.7095319,-73.9260768,40.7095752165123,-73.92590861112663,250.60109810119496,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,4497.0
40.690363300032296,-73.98974589996492,40.69041376253146,-73.989910567573,111.2710024263788,65.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,41.0,2754.0
40.69159659999999,-73.9914484,40.69152089615238,-73.99130136334496,303.41726488934603,65.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,61.0,5546.4
40.65508415591606,-73.9785593087737,40.65500387848736,-73.97841659849246,305.7845539545243,65.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,17.0,2922.3333333333335
40.67831772776179,-73.94692091789622,40.67845242698415,-73.94690695605898,183.82553170289123,65.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,116.0,11152.0
40.67750099999999,-73.946999,40.67749147057056,-73.94682196572008,273.357791875398,25.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,25.0,11152.0
40.67657199999999,-73.944303,40.67670677884368,-73.94429043439983,183.3719425053845,25.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,22.0,11152.0
40.6759392,-73.9471472,40.67592957032648,-73.94697017920558,273.40052405794256,25.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,25.0,11152.0
40.674907,-73.944462,40.67504156261804,-73.9444459259548,184.50859070618375,25.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,23.0,11152.0
40.670630500000094,-73.94764450000145,40.67049559943365,-73.94765456718451,2.566264302125034,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,9943.0
40.670504,-73.944872,40.67063878413556,-73.94485953096905,183.3415094314586,25.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,20.0,9943.0
40.6572797,-73.94735390000001,40.657299775854696,-73.94717844665514,260.7694396705345,25.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,40.0,6440.0
40.6199231,-73.9426694,40.62005686198532,-73.9426944700827,171.18387437407068,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,6406.666666666667
40.61858375081517,-73.94241400917622,40.61871708845307,-73.94244270924224,169.99690105877505,65.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,5.0,27.0,6406.666666666667
40.6195924,-73.9413283,40.61949740595661,-73.94145440317642,44.639438795947626,65.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,1570.0
40.617526,-73.942212,40.61750690633149,-73.94238753790896,81.18774188048485,65.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,6406.666666666667
40.701762,-73.927588,40.70184246165711,-73.92773062823953,125.84868539917312,25.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,15.0,7670.0
40.703667,-73.926891,40.70355853362335,-73.92699687049735,35.9057220354872,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,42.0,7670.0
40.69920499999999,-73.9230792,40.6992851831593,-73.92322209314948,125.69893516204996,25.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,16.0,7670.0
40.701102,-73.922384,40.700993683250864,-73.92249013042837,36.00905838181808,25.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,41.0,7670.0
40.698772,-73.922328,40.69869043111621,-73.92218646846501,306.43190435397617,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,36.0,7670.0
40.700675,-73.921631,40.70056685376716,-73.92173742951918,36.12935424197099,25.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,32.0,7670.0
40.69835030000001,-73.9227473,40.69836861112005,-73.92257140702809,261.5087194023357,65.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,28.0,7670.0
40.697253,-73.915616,40.6971450662245,-73.91572279552723,36.27545906528008,25.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,22.0,3271.0
40.696826,-73.914865,40.69671783554269,-73.91497139115899,36.11205509214983,25.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,20.0,3271.0
40.696398,-73.914114,40.69631715454249,-73.91397175904758,306.0428054310381,25.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,11.0,3271.0
40.694259,-73.910357,40.69415085319878,-73.91046341788156,36.12161075356681,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,26.0,3271.0
40.69297600000001,-73.908101,40.6928678270814,-73.90820736992433,36.10166310563488,25.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,23.0,3271.0
40.69254900000001,-73.907347,40.69244083930996,-73.90745339067759,36.109824995563656,25.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,13.0,7184.0
40.690647,-73.908042,40.690727714078506,-73.90818435744495,125.96952829141844,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,25.0,9648.333333333334
40.69021899999999,-73.907292,40.6901348896406,-73.90715307854228,307.78654302585375,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,15.0,9648.333333333334
40.691265,-73.905095,40.69115683772849,-73.90520138577317,36.10723966691586,25.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,8.0,7184.0
40.72689139999999,-73.9587654,40.7269088091771,-73.9585892726047,261.9176827874602,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,11.0,2387.25
40.72630569999999,-73.9573562,40.72643968185516,-73.9573332251549,186.7521875578756,65.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,10.0,2387.25
40.729244,-73.949911,40.72912009391116,-73.94984016406178,335.810302746103,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,6.0,5201.142857142857
40.73055419999999,-73.9506277,40.73057100357609,-73.95045146160936,262.171191812021,65.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,17.0,3447.0
40.730064,-73.947427,40.7300103259917,-73.94759000050168,65.907359160547,25.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,34.0,5201.142857142857
40.730739,-73.9487891,40.730612568101286,-73.94872644794458,338.65927577042333,65.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,27.0,5201.142857142857
40.7304885,-73.9462406,40.7304111635073,-73.94638624526337,54.39690999590493,25.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,15.0,5201.142857142857
40.73090649999999,-73.9479074,40.7307824297121,-73.94783706096462,335.98425995987554,65.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,14.0,5201.142857142857
40.6417149,-73.982049,40.64164902178806,-73.98220387128973,60.15701774708157,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,7.0,2964.0
40.64152389999999,-73.9817293,40.64160786976027,-73.9818682710839,127.75868178846986,65.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,20.0,2964.0
40.64205419999999,-73.9812367,40.64211762955601,-73.9810800759971,241.33888957394632,65.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,12.0,2964.0
40.64054,-73.980074,40.6406737621244,-73.9800990807705,171.20703771431704,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,9.0,3905.6666666666665
40.6402148,-73.9800098,40.6402341210693,-73.97983424426084,261.114540967967,25.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,12.0,3905.6666666666665
40.71257589999999,-73.9291836,40.71261760765038,-73.9290147025181,251.32182322893283,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,10720.4
40.709725000000006,-73.948655,40.70970721106142,-73.94883101622385,81.74902751865898,25.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,9.0,3175.0
40.71010600000228,-73.95097499996939,40.710240061980514,-73.95099714938182,172.14995019348726,65.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,17.0,2103.0
40.607895000000006,-73.9084517,40.60797783339982,-73.90859176859735,127.09932316835808,25.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,3.0,22454.666666666668
40.6068598,-73.9054747,40.606731237658565,-73.9054201456421,341.36586437840884,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,22454.666666666668
40.6073614,-73.9090403,40.60726763585626,-73.90916795410044,45.34715958366155,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,22454.666666666668
40.608474,-73.9079225,40.60840282928135,-73.90777179572818,301.07371574981147,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,22454.666666666668
40.61027810001789,-73.91347934998953,40.61024985338389,-73.91330597032976,281.359383909558,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,22454.666666666668
40.676129,-73.884854,40.676154897753335,-73.88467981988188,258.222801989857,25.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,22.0,1471.0
40.674889,-73.884537,40.67491460219113,-73.88436274775636,258.35028763582625,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,1471.0
40.673621,-73.884214,40.67364845840761,-73.8840402392827,257.5473398948502,25.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,18.0,2887.6
40.66968399999999,-73.882361,40.66955136247741,-73.88232716392896,348.2793309463356,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,2887.6
40.66802599999999,-73.882782,40.66805192758522,-73.88260784869067,258.2086925702893,25.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,8.0,2562.25
40.6633611,-73.8791114,40.6632434436585,-73.87902415833273,329.8185438861579,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2562.25
40.661535,-73.87883400000001,40.66160179783527,-73.87867976742274,239.64101984494505,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,5.0,4793.333333333333
40.653745,-73.918473,40.65365800910713,-73.91860875245553,49.21850144258838,65.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,23.0,2293.6
40.65428147850511,-73.91759445876612,40.65423167899034,-73.91775938292126,67.66775885254111,65.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,4.0,86.0,2293.6
40.65211939999999,-73.9166552,40.65204009290249,-73.91679883378215,53.35352624129092,25.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,11.0,2293.6
40.654112063808746,-73.91232905456397,40.65421312576522,-73.91244681242695,137.70494619731653,65.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,5.0,171.0,9386.666666666666
40.64094579999999,-73.9790834,40.64107947092961,-73.97910930496636,170.93741838923154,65.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,3905.6666666666665
40.6430475,-73.976396,40.6431812425898,-73.97642125925984,171.1466672427025,25.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,12.0,3905.6666666666665
40.6443788,-73.975699,40.644312087519246,-73.97585326047596,59.74680452916391,65.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,25.0,6436.4
40.6444104,-73.9743045,40.644537370086205,-73.97436517313325,159.33108001193125,65.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,6436.4
40.64952300000001,-73.955791,40.64938792129604,-73.95578667544996,357.9228832509829,25.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,27.0,6656.666666666667
40.65057,-73.9548,40.650563664326114,-73.95497720996428,86.63155981308324,65.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,6656.666666666667
